Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score 
lime,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      shampoo/shampoo_2 (nan)      scissors/scissors_4 (nan)      stapler/stapler_2 (nan)      pliers/pliers_2 (nan)      lime/lime_4 (nan)      ,lime/lime_4 (nan) ,lime/lime_4 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
lime,lime/lime_4 (nan)      stapler/stapler_2 (nan)      scissors/scissors_4 (nan)      lime/lime_4 (nan)      pliers/pliers_2 (nan)      ,lime/lime_4 (nan) lime/lime_4 (nan) ,lime/lime_4 (nan) lime/lime_4 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lime,lime/lime_4 (nan)      scissors/scissors_4 (nan)      pliers/pliers_2 (nan)      stapler/stapler_2 (nan)      lime/lime_4 (nan)      ,lime/lime_4 (nan) lime/lime_4 (nan) lime/lime_4 (nan) ,lime/lime_4 (nan) lime/lime_4 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
lime,stapler/stapler_2 (nan)      pliers/pliers_2 (nan)      scissors/scissors_4 (nan)      lime/lime_4 (nan)      ,lime/lime_4 (nan) ,lime/lime_4 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lime,shampoo/shampoo_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      scissors/scissors_4 (nan)      stapler/stapler_2 (nan)      lime/lime_4 (nan)      pliers/pliers_2 (nan)      ,lime/lime_4 (nan) ,lime/lime_4 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - lime,,,,,,,,0.9550000000000001,1.0,0.9333333333333332,0.96
 ,,,,,,,,,,,
pink,pencil/pencil_5 (nan)      bowl/bowl_3 (nan)      shampoo/shampoo_2 (nan)      pliers/pliers_2 (nan)      fork/fork_5 (nan)      sponge/sponge_2 (nan)      ,sponge/sponge_2 (nan) ,pliers/pliers_2 (nan) sponge/sponge_2 (nan) ,1.0,4.0,1.0,0.0,0.833333333333,0.5,1.0,0.666666666667
pink,shampoo/shampoo_2 (nan)      pencil/pencil_5 (nan)      bowl/bowl_3 (nan)      fork/fork_5 (nan)      pliers/pliers_2 (nan)      sponge/sponge_2 (nan)      ,sponge/sponge_2 (nan) ,fork/fork_5 (nan) pliers/pliers_2 (nan) sponge/sponge_2 (nan) ,1.0,3.0,2.0,0.0,0.666666666667,0.333333333333,1.0,0.5
pink,bowl/bowl_3 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      toothbrush/toothbrush_2 (nan)      sponge/sponge_2 (nan)      sponge/sponge_2 (nan)      ,sponge/sponge_2 (nan) toothbrush/toothbrush_2 (nan) sponge/sponge_2 (nan) ,toothbrush/toothbrush_2 (nan) sponge/sponge_2 (nan) sponge/sponge_2 (nan) ,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
pink,toothbrush/toothbrush_2 (nan)      pencil/pencil_5 (nan)      sponge/sponge_2 (nan)      bowl/bowl_3 (nan)      sponge/sponge_2 (nan)      ,sponge/sponge_2 (nan) toothbrush/toothbrush_2 (nan) sponge/sponge_2 (nan) ,toothbrush/toothbrush_2 (nan) sponge/sponge_2 (nan) sponge/sponge_2 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
pink,toothbrush/toothbrush_2 (nan)      bowl/bowl_3 (nan)      pencil/pencil_5 (nan)      sponge/sponge_2 (nan)      ,sponge/sponge_2 (nan) toothbrush/toothbrush_2 (nan) ,toothbrush/toothbrush_2 (nan) sponge/sponge_2 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
pink,bowl/bowl_3 (nan)      sponge/sponge_2 (nan)      pliers/pliers_2 (nan)      toothbrush/toothbrush_2 (nan)      pencil/pencil_5 (nan)      sponge/sponge_2 (nan)      ,sponge/sponge_2 (nan) toothbrush/toothbrush_2 (nan) sponge/sponge_2 (nan) ,sponge/sponge_2 (nan) sponge/sponge_2 (nan) pliers/pliers_2 (nan) toothbrush/toothbrush_2 (nan) ,3.0,2.0,1.0,0.0,0.833333333333,0.75,1.0,0.857142857143
pink,shampoo/shampoo_2 (nan)      pliers/pliers_2 (nan)      bowl/bowl_3 (nan)      pencil/pencil_5 (nan)      toothbrush/toothbrush_2 (nan)      sponge/sponge_2 (nan)      ,sponge/sponge_2 (nan) toothbrush/toothbrush_2 (nan) ,sponge/sponge_2 (nan) pliers/pliers_2 (nan) toothbrush/toothbrush_2 (nan) ,2.0,3.0,1.0,0.0,0.833333333333,0.666666666667,1.0,0.8
pink,sponge/sponge_2 (nan)      shampoo/shampoo_2 (nan)      bowl/bowl_3 (nan)      fork/fork_5 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      ,sponge/sponge_2 (nan) ,sponge/sponge_2 (nan) fork/fork_5 (nan) pliers/pliers_2 (nan) ,1.0,3.0,2.0,0.0,0.666666666667,0.333333333333,1.0,0.5
pink,toothbrush/toothbrush_2 (nan)      bowl/bowl_3 (nan)      sponge/sponge_2 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      sponge/sponge_2 (nan)      ,sponge/sponge_2 (nan) toothbrush/toothbrush_2 (nan) sponge/sponge_2 (nan) ,toothbrush/toothbrush_2 (nan) sponge/sponge_2 (nan) sponge/sponge_2 (nan) ,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
pink,shampoo/shampoo_2 (nan)      sponge/sponge_2 (nan)      pliers/pliers_2 (nan)      pencil/pencil_5 (nan)      bowl/bowl_3 (nan)      ,sponge/sponge_2 (nan) ,sponge/sponge_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - pink,,,,,,,,0.8833333333333334,0.7583333333333333,1.0,0.8323809523809524
 ,,,,,,,,,,,
lemon,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      shampoo/shampoo_2 (nan)      bell_pepper/bell_pepper_1 (nan)      pliers/pliers_2 (nan)      fork/fork_5 (nan)      lemon/lemon_3 (nan)      ,lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      lemon/lemon_3 (nan)      lemon/lemon_3 (nan)      pliers/pliers_2 (nan)      ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,lemon/lemon_3 (nan)      pliers/pliers_2 (nan)      lemon/lemon_3 (nan)      ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
lemon,lemon/lemon_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      shampoo/shampoo_2 (nan)      lemon/lemon_3 (nan)      pliers/pliers_2 (nan)      ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
lemon,pliers/pliers_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      lemon/lemon_3 (nan)      shampoo/shampoo_2 (nan)      ,lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,lemon/lemon_3 (nan)      pliers/pliers_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
lemon,fork/fork_5 (nan)      shampoo/shampoo_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      pliers/pliers_2 (nan)      lemon/lemon_3 (nan)      lemon/lemon_3 (nan)      ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      lemon/lemon_3 (nan)      shampoo/shampoo_2 (nan)      pliers/pliers_2 (nan)      fork/fork_5 (nan)      lemon/lemon_3 (nan)      ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,shampoo/shampoo_2 (nan)      lemon/lemon_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      pliers/pliers_2 (nan)      lemon/lemon_3 (nan)      lemon/lemon_3 (nan)      ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,bell_pepper/bell_pepper_1 (nan)      lemon/lemon_3 (nan)      pliers/pliers_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      shampoo/shampoo_2 (nan)      fork/fork_5 (nan)      ,lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - lemon,,,,,,,,0.9133333333333333,1.0,0.8833333333333332,0.9266666666666665
 ,,,,,,,,,,,
toothpaste,pencil/pencil_5 (nan)      toothpaste/toothpaste_5 (nan)      pliers/pliers_2 (nan)      shampoo/shampoo_2 (nan)      ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,toothpaste/toothpaste_5 (nan) ,1.0,2.0,0.0,1.0,0.75,1.0,0.5,0.666666666667
toothpaste,toothpaste/toothpaste_5 (nan)      toothpaste/toothpaste_5 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      toothpaste/toothpaste_5 (nan)      ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
toothpaste,toothpaste/toothpaste_5 (nan)      pencil/pencil_5 (nan)      toothpaste/toothpaste_5 (nan)      toothpaste/toothpaste_5 (nan)      pliers/pliers_2 (nan)      ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
toothpaste,pliers/pliers_2 (nan)      shampoo/shampoo_2 (nan)      pencil/pencil_5 (nan)      toothpaste/toothpaste_5 (nan)      fork/fork_5 (nan)      ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,toothpaste/toothpaste_5 (nan) ,1.0,3.0,0.0,1.0,0.8,1.0,0.5,0.666666666667
toothpaste,toothpaste/toothpaste_5 (nan)      pliers/pliers_2 (nan)      shampoo/shampoo_2 (nan)      toothpaste/toothpaste_5 (nan)      pencil/pencil_5 (nan)      ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
toothpaste,shampoo/shampoo_2 (nan)      fork/fork_5 (nan)      pencil/pencil_5 (nan)      toothpaste/toothpaste_5 (nan)      pliers/pliers_2 (nan)      bell_pepper/bell_pepper_1 (nan)      ,toothpaste/toothpaste_5 (nan) ,toothpaste/toothpaste_5 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
toothpaste,pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      toothpaste/toothpaste_5 (nan)      toothpaste/toothpaste_5 (nan)      ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
toothpaste,toothpaste/toothpaste_5 (nan)      pencil/pencil_5 (nan)      toothpaste/toothpaste_5 (nan)      toothpaste/toothpaste_5 (nan)      ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
toothpaste,toothpaste/toothpaste_5 (nan)      shampoo/shampoo_2 (nan)      fork/fork_5 (nan)      pliers/pliers_2 (nan)      pencil/pencil_5 (nan)      toothpaste/toothpaste_5 (nan)      ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
toothpaste,toothpaste/toothpaste_5 (nan)      pencil/pencil_5 (nan)      toothpaste/toothpaste_5 (nan)      toothpaste/toothpaste_5 (nan)      ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) toothpaste/toothpaste_5 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - toothpaste,,,,,,,,0.9349999999999999,1.0,0.8666666666666666,0.9133333333333333
 ,,,,,,,,,,,
bowl,bowl/bowl_3 (nan)      shampoo/shampoo_2 (nan)      food_can/food_can_1 (nan)      bowl/bowl_3 (nan)      pliers/pliers_2 (nan)      screwdriver/screwdriver_3 (nan)      ,bowl/bowl_3 (nan) bowl/bowl_3 (nan) ,,0.0,4.0,0.0,2.0,0.666666666667,0.0,0.0,0.0
bowl,screwdriver/screwdriver_3 (nan)      bowl/bowl_3 (nan)      bowl/bowl_3 (nan)      bowl/bowl_3 (nan)      ,bowl/bowl_3 (nan) bowl/bowl_3 (nan) bowl/bowl_3 (nan) ,bowl/bowl_3 (nan) ,1.0,1.0,0.0,2.0,0.5,1.0,0.333333333333,0.5
bowl,shampoo/shampoo_2 (nan)      bowl/bowl_3 (nan)      food_can/food_can_1 (nan)      bowl/bowl_3 (nan)      screwdriver/screwdriver_3 (nan)      pliers/pliers_2 (nan)      ,bowl/bowl_3 (nan) bowl/bowl_3 (nan) ,,0.0,4.0,0.0,2.0,0.666666666667,0.0,0.0,0.0
bowl,food_can/food_can_1 (nan)      pliers/pliers_2 (nan)      screwdriver/screwdriver_3 (nan)      bowl/bowl_3 (nan)      bowl/bowl_3 (nan)      ,bowl/bowl_3 (nan) bowl/bowl_3 (nan) ,bowl/bowl_3 (nan) ,1.0,3.0,0.0,1.0,0.8,1.0,0.5,0.666666666667
bowl,bowl/bowl_3 (nan)      food_can/food_can_1 (nan)      bowl/bowl_3 (nan)      pliers/pliers_2 (nan)      bowl/bowl_3 (nan)      screwdriver/screwdriver_3 (nan)      ,bowl/bowl_3 (nan) bowl/bowl_3 (nan) bowl/bowl_3 (nan) ,bowl/bowl_3 (nan) ,1.0,3.0,0.0,2.0,0.666666666667,1.0,0.333333333333,0.5
bowl,shampoo/shampoo_2 (nan)      bowl/bowl_3 (nan)      pliers/pliers_2 (nan)      fork/fork_5 (nan)      screwdriver/screwdriver_3 (nan)      food_can/food_can_1 (nan)      ,bowl/bowl_3 (nan) ,,0.0,5.0,0.0,1.0,0.833333333333,0.0,0.0,0.0
bowl,screwdriver/screwdriver_3 (nan)      pliers/pliers_2 (nan)      food_can/food_can_1 (nan)      bowl/bowl_3 (nan)      bowl/bowl_3 (nan)      ,bowl/bowl_3 (nan) bowl/bowl_3 (nan) bowl/bowl_3 (nan) ,bowl/bowl_3 (nan) ,1.0,2.0,0.0,2.0,0.6,1.0,0.333333333333,0.5
bowl,shampoo/shampoo_2 (nan)      food_can/food_can_1 (nan)      pliers/pliers_2 (nan)      screwdriver/screwdriver_3 (nan)      bowl/bowl_3 (nan)      ,bowl/bowl_3 (nan) ,,0.0,4.0,0.0,1.0,0.8,0.0,0.0,0.0
bowl,screwdriver/screwdriver_3 (nan)      pliers/pliers_2 (nan)      food_can/food_can_1 (nan)      bowl/bowl_3 (nan)      shampoo/shampoo_2 (nan)      ,bowl/bowl_3 (nan) ,,0.0,4.0,0.0,1.0,0.8,0.0,0.0,0.0
bowl,food_can/food_can_1 (nan)      shampoo/shampoo_2 (nan)      pliers/pliers_2 (nan)      fork/fork_5 (nan)      bowl/bowl_3 (nan)      screwdriver/screwdriver_3 (nan)      ,bowl/bowl_3 (nan) ,,0.0,5.0,0.0,1.0,0.833333333333,0.0,0.0,0.0
Total - bowl,,,,,,,,0.7166666666666666,0.4,0.15,0.21666666666666665
 ,,,,,,,,,,,
label,pliers/pliers_2 (nan)      pencil/pencil_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      banana/banana_1 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
label,banana/banana_1 (nan)      pencil/pencil_5 (nan)      medicine_bottle/medicine_bottle_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) medicine_bottle/medicine_bottle_4 (nan) ,medicine_bottle/medicine_bottle_4 (nan) presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
label,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      mouse/mouse_3 (nan)      banana/banana_1 (nan)      medicine_bottle/medicine_bottle_4 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) medicine_bottle/medicine_bottle_4 (nan) ,medicine_bottle/medicine_bottle_4 (nan) presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
label,pliers/pliers_2 (nan)      banana/banana_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      mouse/mouse_3 (nan)      pencil/pencil_5 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
label,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      pliers/pliers_2 (nan)      banana/banana_1 (nan)      medicine_bottle/medicine_bottle_4 (nan)      pencil/pencil_5 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) medicine_bottle/medicine_bottle_4 (nan) presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) medicine_bottle/medicine_bottle_4 (nan) presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) ,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
label,pencil/pencil_5 (nan)      banana/banana_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      medicine_bottle/medicine_bottle_4 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) medicine_bottle/medicine_bottle_4 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) medicine_bottle/medicine_bottle_4 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
label,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      pliers/pliers_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      banana/banana_1 (nan)      pencil/pencil_5 (nan)      medicine_bottle/medicine_bottle_4 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) medicine_bottle/medicine_bottle_4 (nan) presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) medicine_bottle/medicine_bottle_4 (nan) ,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
label,medicine_bottle/medicine_bottle_4 (nan)      pencil/pencil_5 (nan)      banana/banana_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) medicine_bottle/medicine_bottle_4 (nan) ,medicine_bottle/medicine_bottle_4 (nan) presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
label,medicine_bottle/medicine_bottle_4 (nan)      pencil/pencil_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      banana/banana_1 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) medicine_bottle/medicine_bottle_4 (nan) ,medicine_bottle/medicine_bottle_4 (nan) presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
label,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      medicine_bottle/medicine_bottle_4 (nan)      pencil/pencil_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      banana/banana_1 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) medicine_bottle/medicine_bottle_4 (nan) presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) medicine_bottle/medicine_bottle_4 (nan) presciption_medicine_bottle/presciption_medicine_bottle_2 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - label,,,,,,,,1.0,1.0,1.0,1.0
 ,,,,,,,,,,,
mug,pliers/pliers_2 (nan)      coffee_mug/coffee_mug_4 (nan)      stapler/stapler_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      scissors/scissors_4 (nan)      ,coffee_mug/coffee_mug_4 (nan) ,,0.0,4.0,0.0,1.0,0.8,0.0,0.0,0.0
mug,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      coffee_mug/coffee_mug_4 (nan)      pliers/pliers_2 (nan)      scissors/scissors_4 (nan)      stapler/stapler_2 (nan)      ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,coffee_mug/coffee_mug_4 (nan) ,1.0,3.0,0.0,1.0,0.8,1.0,0.5,0.666666666667
mug,scissors/scissors_4 (nan)      pliers/pliers_2 (nan)      stapler/stapler_2 (nan)      coffee_mug/coffee_mug_4 (nan)      ,coffee_mug/coffee_mug_4 (nan) ,coffee_mug/coffee_mug_4 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
mug,stapler/stapler_2 (nan)      coffee_mug/coffee_mug_4 (nan)      scissors/scissors_4 (nan)      pliers/pliers_2 (nan)      ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,coffee_mug/coffee_mug_4 (nan) ,1.0,2.0,0.0,1.0,0.75,1.0,0.5,0.666666666667
mug,stapler/stapler_2 (nan)      coffee_mug/coffee_mug_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      scissors/scissors_4 (nan)      pliers/pliers_2 (nan)      ,coffee_mug/coffee_mug_4 (nan) ,coffee_mug/coffee_mug_4 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
mug,stapler/stapler_2 (nan)      coffee_mug/coffee_mug_4 (nan)      pliers/pliers_2 (nan)      scissors/scissors_4 (nan)      coffee_mug/coffee_mug_4 (nan)      ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
mug,coffee_mug/coffee_mug_4 (nan)      coffee_mug/coffee_mug_4 (nan)      stapler/stapler_2 (nan)      coffee_mug/coffee_mug_4 (nan)      ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
mug,presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      shampoo/shampoo_2 (nan)      scissors/scissors_4 (nan)      stapler/stapler_2 (nan)      pliers/pliers_2 (nan)      coffee_mug/coffee_mug_4 (nan)      ,coffee_mug/coffee_mug_4 (nan) ,,0.0,5.0,0.0,1.0,0.833333333333,0.0,0.0,0.0
mug,stapler/stapler_2 (nan)      scissors/scissors_4 (nan)      coffee_mug/coffee_mug_4 (nan)      pliers/pliers_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      ,coffee_mug/coffee_mug_4 (nan) ,coffee_mug/coffee_mug_4 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
mug,stapler/stapler_2 (nan)      coffee_mug/coffee_mug_4 (nan)      coffee_mug/coffee_mug_4 (nan)      coffee_mug/coffee_mug_4 (nan)      ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
Total - mug,,,,,,,,0.8483333333333334,0.8,0.6,0.6733333333333333
 ,,,,,,,,,,,
book,scissors/scissors_4 (nan)      notebook/notebook_2 (nan)      banana/banana_1 (nan)      book/book_1 (nan)      ,book/book_1 (nan) notebook/notebook_2 (nan) ,,0.0,2.0,0.0,2.0,0.5,0.0,0.0,0.0
book,scissors/scissors_4 (nan)      notebook/notebook_2 (nan)      book/book_1 (nan)      ,book/book_1 (nan) notebook/notebook_2 (nan) book/book_1 (nan) ,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
book,scissors/scissors_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      shampoo/shampoo_2 (nan)      banana/banana_1 (nan)      pliers/pliers_2 (nan)      book/book_1 (nan)      ,book/book_1 (nan) ,,0.0,5.0,0.0,1.0,0.833333333333,0.0,0.0,0.0
book,book/book_1 (nan)      banana/banana_1 (nan)      pliers/pliers_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      notebook/notebook_2 (nan)      scissors/scissors_4 (nan)      ,book/book_1 (nan) notebook/notebook_2 (nan) ,,0.0,4.0,0.0,2.0,0.666666666667,0.0,0.0,0.0
book,banana/banana_1 (nan)      pliers/pliers_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_2 (nan)      book/book_1 (nan)      scissors/scissors_4 (nan)      ,book/book_1 (nan) ,,0.0,4.0,0.0,1.0,0.8,0.0,0.0,0.0
