Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score 
cola,soda_bottle/soda_bottle_2 (nan)      picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      food_jar/food_jar_3 (nan)      pliers/pliers_2 (nan)      soda_bottle/soda_bottle_2 (nan)      ,soda_bottle/soda_bottle_2 (nan) soda_bottle/soda_bottle_2 (nan) ,soda_bottle/soda_bottle_2 (nan) food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) soda_bottle/soda_bottle_2 (nan) ,2.0,2.0,2.0,0.0,0.666666666667,0.5,1.0,0.666666666667
cola,picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      soda_bottle/soda_bottle_2 (nan)      ,soda_bottle/soda_bottle_2 (nan) soda_bottle/soda_bottle_2 (nan) ,soda_bottle/soda_bottle_2 (nan) picture_frame/picture_frame_4 (nan) ,1.0,0.0,1.0,1.0,0.333333333333,0.5,0.5,0.5
cola,pliers/pliers_2 (nan)      soda_bottle/soda_bottle_2 (nan)      picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      soda_bottle/soda_bottle_2 (nan)      ,soda_bottle/soda_bottle_2 (nan) soda_bottle/soda_bottle_2 (nan) ,soda_bottle/soda_bottle_2 (nan) soda_bottle/soda_bottle_2 (nan) picture_frame/picture_frame_4 (nan) ,2.0,2.0,1.0,0.0,0.8,0.666666666667,1.0,0.8
cola,soda_bottle/soda_bottle_2 (nan)      soda_bottle/soda_bottle_2 (nan)      pencil/pencil_5 (nan)      picture_frame/picture_frame_4 (nan)      ,soda_bottle/soda_bottle_2 (nan) soda_bottle/soda_bottle_2 (nan) ,soda_bottle/soda_bottle_2 (nan) soda_bottle/soda_bottle_2 (nan) picture_frame/picture_frame_4 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
cola,soda_bottle/soda_bottle_2 (nan)      picture_frame/picture_frame_4 (nan)      cell_phone/cell_phone_2 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      food_jar/food_jar_3 (nan)      ,soda_bottle/soda_bottle_2 (nan) ,soda_bottle/soda_bottle_2 (nan) picture_frame/picture_frame_4 (nan) food_jar/food_jar_3 (nan) ,1.0,3.0,2.0,0.0,0.666666666667,0.333333333333,1.0,0.5
cola,soda_bottle/soda_bottle_2 (nan)      soda_bottle/soda_bottle_2 (nan)      pencil/pencil_5 (nan)      picture_frame/picture_frame_4 (nan)      food_jar/food_jar_3 (nan)      pliers/pliers_2 (nan)      ,soda_bottle/soda_bottle_2 (nan) soda_bottle/soda_bottle_2 (nan) ,soda_bottle/soda_bottle_2 (nan) soda_bottle/soda_bottle_2 (nan) food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) ,2.0,2.0,2.0,0.0,0.666666666667,0.5,1.0,0.666666666667
Total - cola,,,,,,,,0.6633333333333333,0.5499999999999999,0.9,0.67
 ,,,,,,,,,,,
flashlight,flashlight/flashlight_2 (nan)      flashlight/flashlight_2 (nan)      flashlight/flashlight_2 (nan)      stapler/stapler_3 (nan)      ,flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) ,flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
flashlight,flashlight/flashlight_2 (nan)      cell_phone/cell_phone_2 (nan)      stapler/stapler_3 (nan)      pliers/pliers_2 (nan)      band_aid/band_aid_4 (nan)      food_jar/food_jar_3 (nan)      ,flashlight/flashlight_2 (nan) ,cell_phone/cell_phone_2 (nan) flashlight/flashlight_2 (nan) ,1.0,4.0,1.0,0.0,0.833333333333,0.5,1.0,0.666666666667
flashlight,flashlight/flashlight_2 (nan)      food_jar/food_jar_3 (nan)      stapler/stapler_3 (nan)      band_aid/band_aid_4 (nan)      pliers/pliers_2 (nan)      ,flashlight/flashlight_2 (nan) ,flashlight/flashlight_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
flashlight,flashlight/flashlight_2 (nan)      band_aid/band_aid_4 (nan)      flashlight/flashlight_2 (nan)      stapler/stapler_3 (nan)      pliers/pliers_2 (nan)      ,flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) ,flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
flashlight,flashlight/flashlight_2 (nan)      food_jar/food_jar_3 (nan)      stapler/stapler_3 (nan)      band_aid/band_aid_4 (nan)      pliers/pliers_2 (nan)      ,flashlight/flashlight_2 (nan) ,flashlight/flashlight_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
flashlight,flashlight/flashlight_2 (nan)      band_aid/band_aid_4 (nan)      stapler/stapler_3 (nan)      ,flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) ,flashlight/flashlight_2 (nan) ,1.0,0.0,0.0,2.0,0.333333333333,1.0,0.333333333333,0.5
flashlight,flashlight/flashlight_2 (nan)      stapler/stapler_3 (nan)      flashlight/flashlight_2 (nan)      band_aid/band_aid_4 (nan)      food_jar/food_jar_3 (nan)      pliers/pliers_2 (nan)      ,flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) ,flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
flashlight,flashlight/flashlight_2 (nan)      flashlight/flashlight_2 (nan)      pliers/pliers_2 (nan)      band_aid/band_aid_4 (nan)      stapler/stapler_3 (nan)      ,flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) ,flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
flashlight,flashlight/flashlight_2 (nan)      flashlight/flashlight_2 (nan)      band_aid/band_aid_4 (nan)      stapler/stapler_3 (nan)      ,flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) ,flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
flashlight,flashlight/flashlight_2 (nan)      flashlight/flashlight_2 (nan)      pliers/pliers_2 (nan)      band_aid/band_aid_4 (nan)      stapler/stapler_3 (nan)      ,flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) ,flashlight/flashlight_2 (nan) flashlight/flashlight_2 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - flashlight,,,,,,,,0.8716666666666667,0.95,0.8666666666666668,0.8766666666666666
 ,,,,,,,,,,,
dry,marker/marker_1 (nan)      picture_frame/picture_frame_4 (nan)      marker/marker_1 (nan)      pliers/pliers_2 (nan)      ,marker/marker_1 (nan) marker/marker_1 (nan) ,marker/marker_1 (nan) marker/marker_1 (nan) pliers/pliers_2 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
dry,picture_frame/picture_frame_4 (nan)      pliers/pliers_2 (nan)      marker/marker_1 (nan)      ,marker/marker_1 (nan) marker/marker_1 (nan) ,pliers/pliers_2 (nan) marker/marker_1 (nan) ,1.0,0.0,1.0,1.0,0.333333333333,0.5,0.5,0.5
dry,marker/marker_1 (nan)      picture_frame/picture_frame_4 (nan)      marker/marker_1 (nan)      food_jar/food_jar_3 (nan)      pliers/pliers_2 (nan)      ,marker/marker_1 (nan) marker/marker_1 (nan) ,marker/marker_1 (nan) marker/marker_1 (nan) pliers/pliers_2 (nan) ,2.0,2.0,1.0,0.0,0.8,0.666666666667,1.0,0.8
dry,marker/marker_1 (nan)      picture_frame/picture_frame_4 (nan)      pliers/pliers_2 (nan)      food_jar/food_jar_3 (nan)      fork/fork_1 (nan)      ,marker/marker_1 (nan) ,marker/marker_1 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
dry,marker/marker_1 (nan)      picture_frame/picture_frame_4 (nan)      fork/fork_1 (nan)      pliers/pliers_2 (nan)      food_jar/food_jar_3 (nan)      ,marker/marker_1 (nan) ,marker/marker_1 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
dry,food_jar/food_jar_3 (nan)      marker/marker_1 (nan)      picture_frame/picture_frame_4 (nan)      marker/marker_1 (nan)      pliers/pliers_2 (nan)      ,marker/marker_1 (nan) marker/marker_1 (nan) ,marker/marker_1 (nan) pliers/pliers_2 (nan) marker/marker_1 (nan) ,2.0,2.0,1.0,0.0,0.8,0.666666666667,1.0,0.8
dry,marker/marker_1 (nan)      fork/fork_1 (nan)      pliers/pliers_2 (nan)      picture_frame/picture_frame_4 (nan)      food_jar/food_jar_3 (nan)      cell_phone/cell_phone_2 (nan)      ,marker/marker_1 (nan) ,marker/marker_1 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
dry,marker/marker_1 (nan)      fork/fork_1 (nan)      picture_frame/picture_frame_4 (nan)      pliers/pliers_2 (nan)      food_jar/food_jar_3 (nan)      cell_phone/cell_phone_2 (nan)      ,marker/marker_1 (nan) ,marker/marker_1 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
dry,marker/marker_1 (nan)      picture_frame/picture_frame_4 (nan)      food_jar/food_jar_3 (nan)      pliers/pliers_2 (nan)      ,marker/marker_1 (nan) ,marker/marker_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
dry,marker/marker_1 (nan)      pliers/pliers_2 (nan)      picture_frame/picture_frame_4 (nan)      food_jar/food_jar_3 (nan)      ,marker/marker_1 (nan) ,marker/marker_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - dry,,,,,,,,0.8683333333333334,0.85,0.95,0.89
 ,,,,,,,,,,,
lemon,pliers/pliers_2 (nan)      food_jar/food_jar_3 (nan)      picture_frame/picture_frame_4 (nan)      lemon/lemon_5 (nan)      stapler/stapler_3 (nan)      ,lemon/lemon_5 (nan) ,lemon/lemon_5 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,stapler/stapler_3 (nan)      picture_frame/picture_frame_4 (nan)      pliers/pliers_2 (nan)      lemon/lemon_5 (nan)      lemon/lemon_5 (nan)      ,lemon/lemon_5 (nan) lemon/lemon_5 (nan) ,lemon/lemon_5 (nan) lemon/lemon_5 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,pliers/pliers_2 (nan)      stapler/stapler_3 (nan)      picture_frame/picture_frame_4 (nan)      lemon/lemon_5 (nan)      ,lemon/lemon_5 (nan) ,lemon/lemon_5 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,picture_frame/picture_frame_4 (nan)      lemon/lemon_5 (nan)      pliers/pliers_2 (nan)      lemon/lemon_5 (nan)      stapler/stapler_3 (nan)      ,lemon/lemon_5 (nan) lemon/lemon_5 (nan) ,lemon/lemon_5 (nan) lemon/lemon_5 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,stapler/stapler_3 (nan)      pliers/pliers_2 (nan)      picture_frame/picture_frame_4 (nan)      lemon/lemon_5 (nan)      lemon/lemon_5 (nan)      ,lemon/lemon_5 (nan) lemon/lemon_5 (nan) ,lemon/lemon_5 (nan) lemon/lemon_5 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,stapler/stapler_3 (nan)      picture_frame/picture_frame_4 (nan)      pliers/pliers_2 (nan)      lemon/lemon_5 (nan)      lemon/lemon_5 (nan)      food_jar/food_jar_3 (nan)      ,lemon/lemon_5 (nan) lemon/lemon_5 (nan) ,lemon/lemon_5 (nan) lemon/lemon_5 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,picture_frame/picture_frame_4 (nan)      lemon/lemon_5 (nan)      stapler/stapler_3 (nan)      ,lemon/lemon_5 (nan) lemon/lemon_5 (nan) ,lemon/lemon_5 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
lemon,cell_phone/cell_phone_2 (nan)      stapler/stapler_3 (nan)      pliers/pliers_2 (nan)      lemon/lemon_5 (nan)      food_jar/food_jar_3 (nan)      picture_frame/picture_frame_4 (nan)      ,lemon/lemon_5 (nan) ,lemon/lemon_5 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,stapler/stapler_3 (nan)      pliers/pliers_2 (nan)      picture_frame/picture_frame_4 (nan)      lemon/lemon_5 (nan)      ,lemon/lemon_5 (nan) ,lemon/lemon_5 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,stapler/stapler_3 (nan)      lemon/lemon_5 (nan)      picture_frame/picture_frame_4 (nan)      lemon/lemon_5 (nan)      food_jar/food_jar_3 (nan)      pliers/pliers_2 (nan)      ,lemon/lemon_5 (nan) lemon/lemon_5 (nan) ,lemon/lemon_5 (nan) lemon/lemon_5 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - lemon,,,,,,,,0.9666666666666666,1.0,0.95,0.9666666666666666
 ,,,,,,,,,,,
cover,picture_frame/picture_frame_4 (nan)      cell_phone/cell_phone_2 (nan)      book/book_1 (nan)      pliers/pliers_2 (nan)      stapler/stapler_3 (nan)      food_jar/food_jar_3 (nan)      ,book/book_1 (nan) ,book/book_1 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
cover,book/book_1 (nan)      book/book_1 (nan)      stapler/stapler_3 (nan)      ,book/book_1 (nan) book/book_1 (nan) book/book_1 (nan) ,book/book_1 (nan) book/book_1 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
cover,picture_frame/picture_frame_4 (nan)      book/book_1 (nan)      stapler/stapler_3 (nan)      ,book/book_1 (nan) book/book_1 (nan) ,book/book_1 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
cover,picture_frame/picture_frame_4 (nan)      book/book_1 (nan)      book/book_1 (nan)      book/book_1 (nan)      stapler/stapler_3 (nan)      ,book/book_1 (nan) book/book_1 (nan) book/book_1 (nan) ,book/book_1 (nan) book/book_1 (nan) book/book_1 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
cover,picture_frame/picture_frame_4 (nan)      book/book_1 (nan)      pliers/pliers_2 (nan)      book/book_1 (nan)      stapler/stapler_3 (nan)      ,book/book_1 (nan) book/book_1 (nan) book/book_1 (nan) ,book/book_1 (nan) book/book_1 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
cover,pliers/pliers_2 (nan)      picture_frame/picture_frame_4 (nan)      book/book_1 (nan)      stapler/stapler_3 (nan)      ,book/book_1 (nan) book/book_1 (nan) ,book/book_1 (nan) ,1.0,2.0,0.0,1.0,0.75,1.0,0.5,0.666666666667
cover,picture_frame/picture_frame_4 (nan)      book/book_1 (nan)      pliers/pliers_2 (nan)      stapler/stapler_3 (nan)      food_jar/food_jar_3 (nan)      book/book_1 (nan)      ,book/book_1 (nan) book/book_1 (nan) ,stapler/stapler_3 (nan) book/book_1 (nan) book/book_1 (nan) ,2.0,3.0,1.0,0.0,0.833333333333,0.666666666667,1.0,0.8
cover,cell_phone/cell_phone_2 (nan)      pliers/pliers_2 (nan)      book/book_1 (nan)      picture_frame/picture_frame_4 (nan)      stapler/stapler_3 (nan)      food_jar/food_jar_3 (nan)      ,book/book_1 (nan) ,book/book_1 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
cover,stapler/stapler_3 (nan)      book/book_1 (nan)      pliers/pliers_2 (nan)      book/book_1 (nan)      picture_frame/picture_frame_4 (nan)      ,book/book_1 (nan) book/book_1 (nan) book/book_1 (nan) ,book/book_1 (nan) book/book_1 (nan) stapler/stapler_3 (nan) ,2.0,1.0,1.0,1.0,0.6,0.666666666667,0.666666666667,0.666666666667
cover,stapler/stapler_3 (nan)      pliers/pliers_2 (nan)      book/book_1 (nan)      book/book_1 (nan)      picture_frame/picture_frame_4 (nan)      ,book/book_1 (nan) book/book_1 (nan) book/book_1 (nan) ,book/book_1 (nan) book/book_1 (nan) stapler/stapler_3 (nan) ,2.0,1.0,1.0,1.0,0.6,0.666666666667,0.666666666667,0.666666666667
Total - cover,,,,,,,,0.7916666666666666,0.8999999999999998,0.7666666666666667,0.8066666666666666
 ,,,,,,,,,,,
glass,pliers/pliers_2 (nan)      food_jar/food_jar_3 (nan)      cell_phone/cell_phone_2 (nan)      pencil/pencil_5 (nan)      food_jar/food_jar_3 (nan)      picture_frame/picture_frame_4 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) food_jar/food_jar_3 (nan) ,2.0,3.0,1.0,0.0,0.833333333333,0.666666666667,1.0,0.8
glass,food_jar/food_jar_3 (nan)      picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      cell_phone/cell_phone_2 (nan)      ,food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) ,1.0,3.0,1.0,0.0,0.8,0.5,1.0,0.666666666667
glass,pliers/pliers_2 (nan)      picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) ,picture_frame/picture_frame_4 (nan) food_jar/food_jar_3 (nan) ,1.0,2.0,1.0,0.0,0.75,0.5,1.0,0.666666666667
glass,bell_pepper/bell_pepper_2 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      picture_frame/picture_frame_4 (nan)      food_jar/food_jar_3 (nan)      cell_phone/cell_phone_2 (nan)      ,food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) ,1.0,4.0,1.0,0.0,0.833333333333,0.5,1.0,0.666666666667
glass,pencil/pencil_5 (nan)      food_jar/food_jar_3 (nan)      picture_frame/picture_frame_4 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) food_jar/food_jar_3 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
glass,food_jar/food_jar_3 (nan)      picture_frame/picture_frame_4 (nan)      food_jar/food_jar_3 (nan)      pencil/pencil_5 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) food_jar/food_jar_3 (nan) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
glass,pencil/pencil_5 (nan)      picture_frame/picture_frame_4 (nan)      food_jar/food_jar_3 (nan)      cell_phone/cell_phone_2 (nan)      pliers/pliers_2 (nan)      ,food_jar/food_jar_3 (nan) ,picture_frame/picture_frame_4 (nan) food_jar/food_jar_3 (nan) ,1.0,3.0,1.0,0.0,0.8,0.5,1.0,0.666666666667
glass,food_jar/food_jar_3 (nan)      cell_phone/cell_phone_2 (nan)      pencil/pencil_5 (nan)      picture_frame/picture_frame_4 (nan)      pliers/pliers_2 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) ,1.0,2.0,1.0,1.0,0.6,0.5,0.5,0.5
glass,food_jar/food_jar_3 (nan)      pencil/pencil_5 (nan)      food_jar/food_jar_3 (nan)      picture_frame/picture_frame_4 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
glass,pliers/pliers_2 (nan)      picture_frame/picture_frame_4 (nan)      cell_phone/cell_phone_2 (nan)      pencil/pencil_5 (nan)      food_jar/food_jar_3 (nan)      food_jar/food_jar_3 (nan)      ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) ,food_jar/food_jar_3 (nan) food_jar/food_jar_3 (nan) picture_frame/picture_frame_4 (nan) ,2.0,3.0,1.0,0.0,0.833333333333,0.666666666667,1.0,0.8
Total - glass,,,,,,,,0.745,0.5833333333333334,0.9166666666666666,0.7033333333333334
 ,,,,,,,,,,,
purple,stapler/stapler_3 (nan)      picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      stapler/stapler_3 (nan)      stapler/stapler_3 (nan)      ,stapler/stapler_3 (nan) stapler/stapler_3 (nan) stapler/stapler_3 (nan) ,stapler/stapler_3 (nan) stapler/stapler_3 (nan) stapler/stapler_3 (nan) ,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
purple,pencil/pencil_5 (nan)      picture_frame/picture_frame_4 (nan)      pliers/pliers_2 (nan)      stapler/stapler_3 (nan)      ,stapler/stapler_3 (nan) ,stapler/stapler_3 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
purple,stapler/stapler_3 (nan)      pencil/pencil_5 (nan)      stapler/stapler_3 (nan)      pliers/pliers_2 (nan)      picture_frame/picture_frame_4 (nan)      ,stapler/stapler_3 (nan) stapler/stapler_3 (nan) ,stapler/stapler_3 (nan) stapler/stapler_3 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
purple,stapler/stapler_3 (nan)      stapler/stapler_3 (nan)      pencil/pencil_5 (nan)      stapler/stapler_3 (nan)      ,stapler/stapler_3 (nan) stapler/stapler_3 (nan) stapler/stapler_3 (nan) ,stapler/stapler_3 (nan) stapler/stapler_3 (nan) stapler/stapler_3 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
purple,stapler/stapler_3 (nan)      stapler/stapler_3 (nan)      pencil/pencil_5 (nan)      picture_frame/picture_frame_4 (nan)      stapler/stapler_3 (nan)      ,stapler/stapler_3 (nan) stapler/stapler_3 (nan) stapler/stapler_3 (nan) ,stapler/stapler_3 (nan) stapler/stapler_3 (nan) stapler/stapler_3 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
purple,stapler/stapler_3 (nan)      picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      pliers/pliers_2 (nan)      stapler/stapler_3 (nan)      ,stapler/stapler_3 (nan) stapler/stapler_3 (nan) stapler/stapler_3 (nan) ,stapler/stapler_3 (nan) stapler/stapler_3 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
purple,stapler/stapler_3 (nan)      pencil/pencil_5 (nan)      picture_frame/picture_frame_4 (nan)      pliers/pliers_2 (nan)      ,stapler/stapler_3 (nan) stapler/stapler_3 (nan) ,stapler/stapler_3 (nan) ,1.0,2.0,0.0,1.0,0.75,1.0,0.5,0.666666666667
purple,cell_phone/cell_phone_2 (nan)      pliers/pliers_2 (nan)      stapler/stapler_3 (nan)      pencil/pencil_5 (nan)      food_jar/food_jar_3 (nan)      picture_frame/picture_frame_4 (nan)      ,stapler/stapler_3 (nan) ,stapler/stapler_3 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
purple,stapler/stapler_3 (nan)      pliers/pliers_2 (nan)      picture_frame/picture_frame_4 (nan)      pencil/pencil_5 (nan)      stapler/stapler_3 (nan)      ,stapler/stapler_3 (nan) stapler/stapler_3 (nan) stapler/stapler_3 (nan) ,stapler/stapler_3 (nan) stapler/stapler_3 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
purple,stapler/stapler_3 (nan)      pliers/pliers_2 (nan)      stapler/stapler_3 (nan)      pencil/pencil_5 (nan)      picture_frame/picture_frame_4 (nan)      ,stapler/stapler_3 (nan) stapler/stapler_3 (nan) ,stapler/stapler_3 (nan) stapler/stapler_3 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - purple,,,,,,,,0.9349999999999999,1.0,0.8833333333333332,0.9266666666666667
 ,,,,,,,,,,,
toothpaste,toothpaste/toothpaste_1 (nan)      toothpaste/toothpaste_1 (nan)      stapler/stapler_3 (nan)      picture_frame/picture_frame_4 (nan)      pliers/pliers_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) ,toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
toothpaste,toothpaste/toothpaste_1 (nan)      stapler/stapler_3 (nan)      toothpaste/toothpaste_1 (nan)      ,toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) ,toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
toothpaste,toothpaste/toothpaste_1 (nan)      toothpaste/toothpaste_1 (nan)      stapler/stapler_3 (nan)      pliers/pliers_2 (nan)      picture_frame/picture_frame_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) ,toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
toothpaste,toothpaste/toothpaste_1 (nan)      stapler/stapler_3 (nan)      pliers/pliers_2 (nan)      food_jar/food_jar_3 (nan)      picture_frame/picture_frame_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,toothpaste/toothpaste_1 (nan) ,toothpaste/toothpaste_1 (nan) food_jar/food_jar_3 (nan) ,1.0,4.0,1.0,0.0,0.833333333333,0.5,1.0,0.666666666667
toothpaste,toothpaste/toothpaste_1 (nan)      stapler/stapler_3 (nan)      toothpaste/toothpaste_1 (nan)      picture_frame/picture_frame_4 (nan)      toothpaste/toothpaste_1 (nan)      ,toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) ,toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
toothpaste,toothpaste/toothpaste_1 (nan)      toothpaste/toothpaste_1 (nan)      toothpaste/toothpaste_1 (nan)      picture_frame/picture_frame_4 (nan)      stapler/stapler_3 (nan)      ,toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) ,toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
toothpaste,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      toothpaste/toothpaste_1 (nan)      picture_frame/picture_frame_4 (nan)      pliers/pliers_2 (nan)      stapler/stapler_3 (nan)      toothpaste/toothpaste_1 (nan)      ,toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) ,toothpaste/toothpaste_1 (nan) toothpaste/toothpaste_1 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
