Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score 
cut,scissors/scissors_6 (nan)      allen_wrench/allen_wrench_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      apple/apple_3 (nan)      band_aid/band_aid_1 (nan)      ,scissors/scissors_6 (nan) ,scissors/scissors_6 (nan) allen_wrench/allen_wrench_2 (nan) ,1.0,3.0,1.0,0.0,0.8,0.5,1.0,0.666666666667
cut,scissors/scissors_6 (nan)      allen_wrench/allen_wrench_2 (nan)      scissors/scissors_6 (nan)      apple/apple_3 (nan)      band_aid/band_aid_1 (nan)      scissors/scissors_6 (nan)      ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) scissors/scissors_6 (nan) ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) allen_wrench/allen_wrench_2 (nan) scissors/scissors_6 (nan) ,3.0,2.0,1.0,0.0,0.833333333333,0.75,1.0,0.857142857143
cut,scissors/scissors_6 (nan)      scissors/scissors_6 (nan)      allen_wrench/allen_wrench_2 (nan)      ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) scissors/scissors_6 (nan) ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) allen_wrench/allen_wrench_2 (nan) ,2.0,-1.0,1.0,1.0,0.333333333333,0.666666666667,0.666666666667,0.666666666667
cut,scissors/scissors_6 (nan)      scissors/scissors_6 (nan)      band_aid/band_aid_1 (nan)      allen_wrench/allen_wrench_2 (nan)      ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) allen_wrench/allen_wrench_2 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
cut,scissors/scissors_6 (nan)      scissors/scissors_6 (nan)      allen_wrench/allen_wrench_2 (nan)      ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) scissors/scissors_6 (nan) ,scissors/scissors_6 (nan) scissors/scissors_6 (nan) allen_wrench/allen_wrench_2 (nan) ,2.0,-1.0,1.0,1.0,0.333333333333,0.666666666667,0.666666666667,0.666666666667
Total - cut,,,,,,,,0.7016666666666667,0.6083333333333334,0.9333333333333332,0.7257142857142858
 ,,,,,,,,,,,
lemon,lemon/lemon_2 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      apple/apple_3 (nan)      ,lemon/lemon_2 (nan) ,lemon/lemon_2 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,lemon/lemon_2 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      lemon/lemon_2 (nan)      ,lemon/lemon_2 (nan) lemon/lemon_2 (nan) lemon/lemon_2 (nan) ,lemon/lemon_2 (nan) lemon/lemon_2 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
lemon,allen_wrench/allen_wrench_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      lemon/lemon_2 (nan)      apple/apple_3 (nan)      lemon/lemon_2 (nan)      band_aid/band_aid_1 (nan)      ,lemon/lemon_2 (nan) lemon/lemon_2 (nan) ,lemon/lemon_2 (nan) apple/apple_3 (nan) lemon/lemon_2 (nan) ,2.0,3.0,1.0,0.0,0.833333333333,0.666666666667,1.0,0.8
lemon,allen_wrench/allen_wrench_2 (nan)      lemon/lemon_2 (nan)      lemon/lemon_2 (nan)      lemon/lemon_2 (nan)      ,lemon/lemon_2 (nan) lemon/lemon_2 (nan) lemon/lemon_2 (nan) ,lemon/lemon_2 (nan) lemon/lemon_2 (nan) lemon/lemon_2 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      lemon/lemon_2 (nan)      ,lemon/lemon_2 (nan) lemon/lemon_2 (nan) ,lemon/lemon_2 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
lemon,apple/apple_3 (nan)      lemon/lemon_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      medicine_bottle/medicine_bottle_5 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      ,lemon/lemon_2 (nan) ,lemon/lemon_2 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,apple/apple_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      allen_wrench/allen_wrench_2 (nan)      lemon/lemon_2 (nan)      band_aid/band_aid_1 (nan)      ,lemon/lemon_2 (nan) ,lemon/lemon_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,lemon/lemon_2 (nan)      allen_wrench/allen_wrench_2 (nan)      apple/apple_3 (nan)      band_aid/band_aid_1 (nan)      lemon/lemon_2 (nan)      ,lemon/lemon_2 (nan) lemon/lemon_2 (nan) ,lemon/lemon_2 (nan) lemon/lemon_2 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,lemon/lemon_2 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      apple/apple_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,lemon/lemon_2 (nan) ,lemon/lemon_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,allen_wrench/allen_wrench_2 (nan)      apple/apple_3 (nan)      lemon/lemon_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      lemon/lemon_2 (nan)      band_aid/band_aid_1 (nan)      ,lemon/lemon_2 (nan) lemon/lemon_2 (nan) ,lemon/lemon_2 (nan) lemon/lemon_2 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - lemon,,,,,,,,0.925,0.9666666666666666,0.9166666666666666,0.9266666666666665
 ,,,,,,,,,,,
cup,coffee_mug/coffee_mug_2 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      ,coffee_mug/coffee_mug_2 (nan) coffee_mug/coffee_mug_2 (nan) ,coffee_mug/coffee_mug_2 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
cup,coffee_mug/coffee_mug_2 (nan)      coffee_mug/coffee_mug_2 (nan)      allen_wrench/allen_wrench_2 (nan)      ,coffee_mug/coffee_mug_2 (nan) coffee_mug/coffee_mug_2 (nan) coffee_mug/coffee_mug_2 (nan) ,coffee_mug/coffee_mug_2 (nan) coffee_mug/coffee_mug_2 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
cup,apple/apple_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      allen_wrench/allen_wrench_2 (nan)      coffee_mug/coffee_mug_2 (nan)      band_aid/band_aid_1 (nan)      ,coffee_mug/coffee_mug_2 (nan) ,coffee_mug/coffee_mug_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
cup,coffee_mug/coffee_mug_2 (nan)      allen_wrench/allen_wrench_2 (nan)      coffee_mug/coffee_mug_2 (nan)      band_aid/band_aid_1 (nan)      coffee_mug/coffee_mug_2 (nan)      ,coffee_mug/coffee_mug_2 (nan) coffee_mug/coffee_mug_2 (nan) coffee_mug/coffee_mug_2 (nan) ,coffee_mug/coffee_mug_2 (nan) coffee_mug/coffee_mug_2 (nan) coffee_mug/coffee_mug_2 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
cup,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      apple/apple_3 (nan)      allen_wrench/allen_wrench_2 (nan)      coffee_mug/coffee_mug_2 (nan)      band_aid/band_aid_1 (nan)      ,coffee_mug/coffee_mug_2 (nan) ,coffee_mug/coffee_mug_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
cup,coffee_mug/coffee_mug_2 (nan)      apple/apple_3 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,coffee_mug/coffee_mug_2 (nan) ,coffee_mug/coffee_mug_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
cup,coffee_mug/coffee_mug_2 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      coffee_mug/coffee_mug_2 (nan)      ,coffee_mug/coffee_mug_2 (nan) coffee_mug/coffee_mug_2 (nan) ,coffee_mug/coffee_mug_2 (nan) coffee_mug/coffee_mug_2 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
cup,coffee_mug/coffee_mug_2 (nan)      allen_wrench/allen_wrench_2 (nan)      coffee_mug/coffee_mug_2 (nan)      coffee_mug/coffee_mug_2 (nan)      ,coffee_mug/coffee_mug_2 (nan) coffee_mug/coffee_mug_2 (nan) coffee_mug/coffee_mug_2 (nan) ,coffee_mug/coffee_mug_2 (nan) coffee_mug/coffee_mug_2 (nan) coffee_mug/coffee_mug_2 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
cup,allen_wrench/allen_wrench_2 (nan)      coffee_mug/coffee_mug_2 (nan)      band_aid/band_aid_1 (nan)      ,coffee_mug/coffee_mug_2 (nan) coffee_mug/coffee_mug_2 (nan) ,coffee_mug/coffee_mug_2 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
cup,apple/apple_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      band_aid/band_aid_1 (nan)      allen_wrench/allen_wrench_2 (nan)      coffee_mug/coffee_mug_2 (nan)      ,coffee_mug/coffee_mug_2 (nan) ,coffee_mug/coffee_mug_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - cup,,,,,,,,0.9,1.0,0.8666666666666666,0.9133333333333333
 ,,,,,,,,,,,
syring,syringe/syringe_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      band_aid/band_aid_1 (nan)      allen_wrench/allen_wrench_2 (nan)      apple/apple_3 (nan)      ,syringe/syringe_4 (nan) ,syringe/syringe_4 (nan) allen_wrench/allen_wrench_2 (nan) ,1.0,3.0,1.0,0.0,0.8,0.5,1.0,0.666666666667
syring,apple/apple_3 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      syringe/syringe_4 (nan)      ,syringe/syringe_4 (nan) ,allen_wrench/allen_wrench_2 (nan) syringe/syringe_4 (nan) ,1.0,2.0,1.0,0.0,0.75,0.5,1.0,0.666666666667
syring,syringe/syringe_4 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      apple/apple_3 (nan)      ,syringe/syringe_4 (nan) syringe/syringe_4 (nan) ,syringe/syringe_4 (nan) allen_wrench/allen_wrench_2 (nan) ,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
syring,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      syringe/syringe_4 (nan)      syringe/syringe_4 (nan)      apple/apple_3 (nan)      band_aid/band_aid_1 (nan)      allen_wrench/allen_wrench_2 (nan)      ,syringe/syringe_4 (nan) syringe/syringe_4 (nan) ,syringe/syringe_4 (nan) allen_wrench/allen_wrench_2 (nan) syringe/syringe_4 (nan) ,2.0,3.0,1.0,0.0,0.833333333333,0.666666666667,1.0,0.8
syring,syringe/syringe_4 (nan)      allen_wrench/allen_wrench_2 (nan)      syringe/syringe_4 (nan)      ,syringe/syringe_4 (nan) syringe/syringe_4 (nan) syringe/syringe_4 (nan) ,syringe/syringe_4 (nan) allen_wrench/allen_wrench_2 (nan) syringe/syringe_4 (nan) ,2.0,-1.0,1.0,1.0,0.333333333333,0.666666666667,0.666666666667,0.666666666667
syring,syringe/syringe_4 (nan)      band_aid/band_aid_1 (nan)      syringe/syringe_4 (nan)      allen_wrench/allen_wrench_2 (nan)      syringe/syringe_4 (nan)      ,syringe/syringe_4 (nan) syringe/syringe_4 (nan) syringe/syringe_4 (nan) ,syringe/syringe_4 (nan) syringe/syringe_4 (nan) allen_wrench/allen_wrench_2 (nan) syringe/syringe_4 (nan) ,3.0,1.0,1.0,0.0,0.8,0.75,1.0,0.857142857143
syring,syringe/syringe_4 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      syringe/syringe_4 (nan)      ,syringe/syringe_4 (nan) syringe/syringe_4 (nan) ,syringe/syringe_4 (nan) allen_wrench/allen_wrench_2 (nan) syringe/syringe_4 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
syring,syringe/syringe_4 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      apple/apple_3 (nan)      ,syringe/syringe_4 (nan) ,syringe/syringe_4 (nan) allen_wrench/allen_wrench_2 (nan) ,1.0,2.0,1.0,0.0,0.75,0.5,1.0,0.666666666667
syring,syringe/syringe_4 (nan)      syringe/syringe_4 (nan)      allen_wrench/allen_wrench_2 (nan)      ,syringe/syringe_4 (nan) syringe/syringe_4 (nan) syringe/syringe_4 (nan) ,syringe/syringe_4 (nan) syringe/syringe_4 (nan) allen_wrench/allen_wrench_2 (nan) ,2.0,-1.0,1.0,1.0,0.333333333333,0.666666666667,0.666666666667,0.666666666667
syring,apple/apple_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      syringe/syringe_4 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      ,syringe/syringe_4 (nan) ,syringe/syringe_4 (nan) allen_wrench/allen_wrench_2 (nan) ,1.0,3.0,1.0,0.0,0.8,0.5,1.0,0.666666666667
Total - syring,,,,,,,,0.665,0.5916666666666667,0.8833333333333332,0.6957142857142857
 ,,,,,,,,,,,
open,shampoo/shampoo_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      band_aid/band_aid_1 (nan)      screwdriver/screwdriver_2 (nan)      can_opener/can_opener_2 (nan)      ,can_opener/can_opener_2 (nan) ,can_opener/can_opener_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
open,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      shampoo/shampoo_5 (nan)      band_aid/band_aid_1 (nan)      can_opener/can_opener_2 (nan)      stapler/stapler_5 (nan)      screwdriver/screwdriver_2 (nan)      ,can_opener/can_opener_2 (nan) ,can_opener/can_opener_2 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
open,can_opener/can_opener_2 (nan)      shampoo/shampoo_5 (nan)      band_aid/band_aid_1 (nan)      can_opener/can_opener_2 (nan)      ,can_opener/can_opener_2 (nan) can_opener/can_opener_2 (nan) ,can_opener/can_opener_2 (nan) can_opener/can_opener_2 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
open,can_opener/can_opener_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      band_aid/band_aid_1 (nan)      shampoo/shampoo_5 (nan)      ,can_opener/can_opener_2 (nan) ,can_opener/can_opener_2 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
open,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      shampoo/shampoo_5 (nan)      can_opener/can_opener_2 (nan)      screwdriver/screwdriver_2 (nan)      band_aid/band_aid_1 (nan)      stapler/stapler_5 (nan)      ,can_opener/can_opener_2 (nan) ,can_opener/can_opener_2 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
open,shampoo/shampoo_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      band_aid/band_aid_1 (nan)      can_opener/can_opener_2 (nan)      screwdriver/screwdriver_2 (nan)      can_opener/can_opener_2 (nan)      ,can_opener/can_opener_2 (nan) can_opener/can_opener_2 (nan) ,can_opener/can_opener_2 (nan) can_opener/can_opener_2 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
open,shampoo/shampoo_5 (nan)      can_opener/can_opener_2 (nan)      can_opener/can_opener_2 (nan)      band_aid/band_aid_1 (nan)      ,can_opener/can_opener_2 (nan) can_opener/can_opener_2 (nan) ,can_opener/can_opener_2 (nan) can_opener/can_opener_2 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
open,can_opener/can_opener_2 (nan)      band_aid/band_aid_1 (nan)      can_opener/can_opener_2 (nan)      shampoo/shampoo_5 (nan)      ,can_opener/can_opener_2 (nan) can_opener/can_opener_2 (nan) can_opener/can_opener_2 (nan) ,can_opener/can_opener_2 (nan) can_opener/can_opener_2 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
open,shampoo/shampoo_5 (nan)      can_opener/can_opener_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      can_opener/can_opener_2 (nan)      can_opener/can_opener_2 (nan)      band_aid/band_aid_1 (nan)      ,can_opener/can_opener_2 (nan) can_opener/can_opener_2 (nan) can_opener/can_opener_2 (nan) ,can_opener/can_opener_2 (nan) can_opener/can_opener_2 (nan) can_opener/can_opener_2 (nan) ,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
open,can_opener/can_opener_2 (nan)      shampoo/shampoo_5 (nan)      can_opener/can_opener_2 (nan)      band_aid/band_aid_1 (nan)      ,can_opener/can_opener_2 (nan) can_opener/can_opener_2 (nan) ,can_opener/can_opener_2 (nan) can_opener/can_opener_2 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - open,,,,,,,,0.975,1.0,0.9666666666666666,0.9800000000000001
 ,,,,,,,,,,,
prescript,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      screwdriver/screwdriver_2 (nan)      band_aid/band_aid_1 (nan)      pliers/pliers_1 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
prescript,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      screwdriver/screwdriver_2 (nan)      band_aid/band_aid_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
prescript,pliers/pliers_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      band_aid/band_aid_1 (nan)      screwdriver/screwdriver_2 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) band_aid/band_aid_1 (nan) ,2.0,2.0,1.0,0.0,0.8,0.666666666667,1.0,0.8
prescript,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      pliers/pliers_1 (nan)      screwdriver/screwdriver_2 (nan)      band_aid/band_aid_1 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) band_aid/band_aid_1 (nan) ,1.0,2.0,1.0,0.0,0.75,0.5,1.0,0.666666666667
prescript,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      allen_wrench/allen_wrench_2 (nan)      pliers/pliers_1 (nan)      mouse/mouse_3 (nan)      band_aid/band_aid_1 (nan)      screwdriver/screwdriver_2 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
prescript,screwdriver/screwdriver_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
prescript,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      screwdriver/screwdriver_2 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
prescript,pliers/pliers_1 (nan)      band_aid/band_aid_1 (nan)      mouse/mouse_3 (nan)      screwdriver/screwdriver_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,1.0,3.0,0.0,1.0,0.8,1.0,0.5,0.666666666667
prescript,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      screwdriver/screwdriver_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
prescript,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      screwdriver/screwdriver_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) presciption_medicine_bottle/presciption_medicine_bottle_3 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - prescript,,,,,,,,0.8233333333333335,0.9166666666666666,0.8166666666666668,0.8333333333333333
 ,,,,,,,,,,,
jar,food_jar/food_jar_1 (nan)      allen_wrench/allen_wrench_2 (nan)      food_jar/food_jar_1 (nan)      band_aid/band_aid_1 (nan)      ,food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) ,food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) band_aid/band_aid_1 (nan) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
jar,food_jar/food_jar_1 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      apple/apple_3 (nan)      food_jar/food_jar_1 (nan)      ,food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) ,food_jar/food_jar_1 (nan) band_aid/band_aid_1 (nan) food_jar/food_jar_1 (nan) ,2.0,1.0,1.0,1.0,0.6,0.666666666667,0.666666666667,0.666666666667
jar,apple/apple_3 (nan)      band_aid/band_aid_1 (nan)      allen_wrench/allen_wrench_2 (nan)      food_jar/food_jar_1 (nan)      food_jar/food_jar_1 (nan)      ,food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) ,food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) band_aid/band_aid_1 (nan) ,2.0,1.0,1.0,1.0,0.6,0.666666666667,0.666666666667,0.666666666667
jar,allen_wrench/allen_wrench_2 (nan)      apple/apple_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      food_jar/food_jar_1 (nan)      band_aid/band_aid_1 (nan)      food_jar/food_jar_1 (nan)      ,food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) ,food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) band_aid/band_aid_1 (nan) ,2.0,3.0,1.0,0.0,0.833333333333,0.666666666667,1.0,0.8
jar,food_jar/food_jar_1 (nan)      apple/apple_3 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      ,food_jar/food_jar_1 (nan) ,food_jar/food_jar_1 (nan) band_aid/band_aid_1 (nan) ,1.0,2.0,1.0,0.0,0.75,0.5,1.0,0.666666666667
jar,food_jar/food_jar_1 (nan)      allen_wrench/allen_wrench_2 (nan)      food_jar/food_jar_1 (nan)      ,food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) ,food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
jar,presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      food_jar/food_jar_1 (nan)      food_jar/food_jar_1 (nan)      apple/apple_3 (nan)      ,food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) ,food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) band_aid/band_aid_1 (nan) ,2.0,3.0,1.0,0.0,0.833333333333,0.666666666667,1.0,0.8
jar,apple/apple_3 (nan)      food_jar/food_jar_1 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      food_jar/food_jar_1 (nan)      ,food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) ,food_jar/food_jar_1 (nan) band_aid/band_aid_1 (nan) food_jar/food_jar_1 (nan) ,2.0,1.0,1.0,1.0,0.6,0.666666666667,0.666666666667,0.666666666667
jar,allen_wrench/allen_wrench_2 (nan)      food_jar/food_jar_1 (nan)      band_aid/band_aid_1 (nan)      food_jar/food_jar_1 (nan)      ,food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) ,food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) band_aid/band_aid_1 (nan) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
jar,food_jar/food_jar_1 (nan)      allen_wrench/allen_wrench_2 (nan)      band_aid/band_aid_1 (nan)      apple/apple_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_3 (nan)      ,food_jar/food_jar_1 (nan) food_jar/food_jar_1 (nan) ,food_jar/food_jar_1 (nan) band_aid/band_aid_1 (nan) ,1.0,2.0,1.0,1.0,0.6,0.5,0.5,0.5
Total - jar,,,,,,,,0.6483333333333332,0.6666666666666667,0.75,0.6900000000000001
 ,,,,,,,,,,,
