Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score 
hammer,hammer/hammer_5 (nan)      lightbulb/lightbulb_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      shampoo/shampoo_2 (nan)      allen_wrench/allen_wrench_5 (nan)      ,hammer/hammer_5 (nan) ,hammer/hammer_5 (nan) allen_wrench/allen_wrench_5 (nan) ,1.0,3.0,1.0,0.0,0.8,0.5,1.0,0.666666666667
hammer,hammer/hammer_5 (nan)      allen_wrench/allen_wrench_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      lightbulb/lightbulb_4 (nan)      ,hammer/hammer_5 (nan) hammer/hammer_5 (nan) ,hammer/hammer_5 (nan) ,1.0,2.0,0.0,1.0,0.75,1.0,0.5,0.666666666667
hammer,hammer/hammer_5 (nan)      hammer/hammer_5 (nan)      allen_wrench/allen_wrench_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      lightbulb/lightbulb_4 (nan)      ,hammer/hammer_5 (nan) hammer/hammer_5 (nan) hammer/hammer_5 (nan) ,hammer/hammer_5 (nan) hammer/hammer_5 (nan) allen_wrench/allen_wrench_5 (nan) ,2.0,1.0,1.0,1.0,0.6,0.666666666667,0.666666666667,0.666666666667
hammer,shampoo/shampoo_2 (nan)      plate/plate_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      allen_wrench/allen_wrench_5 (nan)      lightbulb/lightbulb_4 (nan)      hammer/hammer_5 (nan)      ,hammer/hammer_5 (nan) ,hammer/hammer_5 (nan) allen_wrench/allen_wrench_5 (nan) ,1.0,4.0,1.0,0.0,0.833333333333,0.5,1.0,0.666666666667
hammer,hammer/hammer_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      hammer/hammer_5 (nan)      lightbulb/lightbulb_4 (nan)      allen_wrench/allen_wrench_5 (nan)      ,hammer/hammer_5 (nan) hammer/hammer_5 (nan) ,hammer/hammer_5 (nan) hammer/hammer_5 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - hammer,,,,,,,,0.8316666666666667,0.7833333333333333,0.8833333333333332,0.7933333333333333
 ,,,,,,,,,,,
lime,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      picture_frame/picture_frame_1 (nan)      lime/lime_5 (nan)      ,lime/lime_5 (nan) lime/lime_5 (nan) lime/lime_5 (nan) ,lime/lime_5 (nan) ,1.0,0.0,0.0,2.0,0.333333333333,1.0,0.333333333333,0.5
lime,lightbulb/lightbulb_4 (nan)      lime/lime_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      picture_frame/picture_frame_1 (nan)      ,lime/lime_5 (nan) ,lime/lime_5 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lime,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      lightbulb/lightbulb_4 (nan)      lime/lime_5 (nan)      lime/lime_5 (nan)      picture_frame/picture_frame_1 (nan)      lime/lime_5 (nan)      ,lime/lime_5 (nan) lime/lime_5 (nan) lime/lime_5 (nan) ,lime/lime_5 (nan) lime/lime_5 (nan) lime/lime_5 (nan) ,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lime,lime/lime_5 (nan)      lime/lime_5 (nan)      picture_frame/picture_frame_1 (nan)      ,lime/lime_5 (nan) lime/lime_5 (nan) lime/lime_5 (nan) ,lime/lime_5 (nan) lime/lime_5 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
lime,lime/lime_5 (nan)      lightbulb/lightbulb_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      lime/lime_5 (nan)      picture_frame/picture_frame_1 (nan)      ,lime/lime_5 (nan) lime/lime_5 (nan) ,lime/lime_5 (nan) lime/lime_5 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lime,lime/lime_5 (nan)      lime/lime_5 (nan)      picture_frame/picture_frame_1 (nan)      lime/lime_5 (nan)      ,lime/lime_5 (nan) lime/lime_5 (nan) lime/lime_5 (nan) ,lime/lime_5 (nan) lime/lime_5 (nan) lime/lime_5 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
lime,lime/lime_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      lightbulb/lightbulb_4 (nan)      picture_frame/picture_frame_1 (nan)      lime/lime_5 (nan)      ,lime/lime_5 (nan) lime/lime_5 (nan) ,lime/lime_5 (nan) lime/lime_5 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lime,picture_frame/picture_frame_1 (nan)      band_aid/band_aid_1 (nan)      lightbulb/lightbulb_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      lime/lime_5 (nan)      ,lime/lime_5 (nan) ,lime/lime_5 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
lime,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      picture_frame/picture_frame_1 (nan)      band_aid/band_aid_1 (nan)      lime/lime_5 (nan)      lightbulb/lightbulb_4 (nan)      lime/lime_5 (nan)      ,lime/lime_5 (nan) lime/lime_5 (nan) ,lime/lime_5 (nan) lime/lime_5 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
lime,lime/lime_5 (nan)      lightbulb/lightbulb_4 (nan)      picture_frame/picture_frame_1 (nan)      band_aid/band_aid_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      ,lime/lime_5 (nan) lime/lime_5 (nan) ,lime/lime_5 (nan) ,1.0,3.0,0.0,1.0,0.8,1.0,0.5,0.666666666667
Total - lime,,,,,,,,0.8800000000000001,1.0,0.85,0.8966666666666667
 ,,,,,,,,,,,
blue,bowl/bowl_4 (nan)      spoon/spoon_2 (nan)      picture_frame/picture_frame_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      mouse/mouse_2 (nan)      ,bowl/bowl_4 (nan) ,bowl/bowl_4 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
blue,spoon/spoon_2 (nan)      picture_frame/picture_frame_1 (nan)      bowl/bowl_4 (nan)      plate/plate_1 (nan)      ,bowl/bowl_4 (nan) plate/plate_1 (nan) ,picture_frame/picture_frame_1 (nan) bowl/bowl_4 (nan) plate/plate_1 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
blue,bowl/bowl_4 (nan)      picture_frame/picture_frame_1 (nan)      spoon/spoon_2 (nan)      plate/plate_1 (nan)      ,bowl/bowl_4 (nan) plate/plate_1 (nan) ,bowl/bowl_4 (nan) plate/plate_1 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
blue,bowl/bowl_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      picture_frame/picture_frame_1 (nan)      spoon/spoon_2 (nan)      plate/plate_1 (nan)      ,bowl/bowl_4 (nan) plate/plate_1 (nan) ,bowl/bowl_4 (nan) plate/plate_1 (nan) picture_frame/picture_frame_1 (nan) ,2.0,2.0,1.0,0.0,0.8,0.666666666667,1.0,0.8
blue,picture_frame/picture_frame_1 (nan)      spoon/spoon_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      plate/plate_1 (nan)      bowl/bowl_4 (nan)      toothbrush/toothbrush_4 (nan)      ,bowl/bowl_4 (nan) plate/plate_1 (nan) toothbrush/toothbrush_4 (nan) ,picture_frame/picture_frame_1 (nan) bowl/bowl_4 (nan) toothbrush/toothbrush_4 (nan) plate/plate_1 (nan) ,3.0,2.0,1.0,0.0,0.833333333333,0.75,1.0,0.857142857143
blue,picture_frame/picture_frame_1 (nan)      plate/plate_1 (nan)      bowl/bowl_4 (nan)      spoon/spoon_2 (nan)      toothbrush/toothbrush_4 (nan)      ,bowl/bowl_4 (nan) plate/plate_1 (nan) toothbrush/toothbrush_4 (nan) ,picture_frame/picture_frame_1 (nan) bowl/bowl_4 (nan) plate/plate_1 (nan) toothbrush/toothbrush_4 (nan) ,3.0,1.0,1.0,0.0,0.8,0.75,1.0,0.857142857143
blue,plate/plate_1 (nan)      bowl/bowl_4 (nan)      picture_frame/picture_frame_1 (nan)      toothbrush/toothbrush_4 (nan)      ,bowl/bowl_4 (nan) plate/plate_1 (nan) toothbrush/toothbrush_4 (nan) ,plate/plate_1 (nan) bowl/bowl_4 (nan) toothbrush/toothbrush_4 (nan) picture_frame/picture_frame_1 (nan) ,3.0,0.0,1.0,0.0,0.75,0.75,1.0,0.857142857143
blue,picture_frame/picture_frame_1 (nan)      bowl/bowl_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      spoon/spoon_2 (nan)      plate/plate_1 (nan)      mouse/mouse_2 (nan)      ,bowl/bowl_4 (nan) plate/plate_1 (nan) ,picture_frame/picture_frame_1 (nan) plate/plate_1 (nan) bowl/bowl_4 (nan) ,2.0,3.0,1.0,0.0,0.833333333333,0.666666666667,1.0,0.8
blue,bowl/bowl_4 (nan)      spoon/spoon_2 (nan)      plate/plate_1 (nan)      picture_frame/picture_frame_1 (nan)      toothbrush/toothbrush_4 (nan)      ,bowl/bowl_4 (nan) plate/plate_1 (nan) toothbrush/toothbrush_4 (nan) ,bowl/bowl_4 (nan) plate/plate_1 (nan) toothbrush/toothbrush_4 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
blue,bowl/bowl_4 (nan)      picture_frame/picture_frame_1 (nan)      plate/plate_1 (nan)      toothbrush/toothbrush_4 (nan)      ,bowl/bowl_4 (nan) plate/plate_1 (nan) toothbrush/toothbrush_4 (nan) ,toothbrush/toothbrush_4 (nan) bowl/bowl_4 (nan) plate/plate_1 (nan) picture_frame/picture_frame_1 (nan) ,3.0,0.0,1.0,0.0,0.75,0.75,1.0,0.857142857143
Total - blue,,,,,,,,0.8516666666666666,0.8,1.0,0.8828571428571429
 ,,,,,,,,,,,
use,pencil/pencil_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      pencil/pencil_3 (nan)      ,pencil/pencil_3 (nan) pencil/pencil_3 (nan) pencil/pencil_3 (nan) ,pencil/pencil_3 (nan) pencil/pencil_3 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
use,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      picture_frame/picture_frame_1 (nan)      pencil/pencil_3 (nan)      measuring_tape/measuring_tape_5 (nan)      spoon/spoon_2 (nan)      ,pencil/pencil_3 (nan) ,measuring_tape/measuring_tape_5 (nan) pencil/pencil_3 (nan) spoon/spoon_2 (nan) ,1.0,2.0,2.0,0.0,0.6,0.333333333333,1.0,0.5
use,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      picture_frame/picture_frame_1 (nan)      measuring_tape/measuring_tape_5 (nan)      pencil/pencil_3 (nan)      spoon/spoon_2 (nan)      ,pencil/pencil_3 (nan) ,measuring_tape/measuring_tape_5 (nan) pencil/pencil_3 (nan) spoon/spoon_2 (nan) ,1.0,2.0,2.0,0.0,0.6,0.333333333333,1.0,0.5
use,spoon/spoon_2 (nan)      pencil/pencil_3 (nan)      picture_frame/picture_frame_1 (nan)      pencil/pencil_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      ,pencil/pencil_3 (nan) pencil/pencil_3 (nan) ,spoon/spoon_2 (nan) pencil/pencil_3 (nan) pencil/pencil_3 (nan) ,2.0,2.0,1.0,0.0,0.8,0.666666666667,1.0,0.8
use,pencil/pencil_3 (nan)      picture_frame/picture_frame_1 (nan)      pencil/pencil_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      ,pencil/pencil_3 (nan) pencil/pencil_3 (nan) ,pencil/pencil_3 (nan) pencil/pencil_3 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
use,picture_frame/picture_frame_1 (nan)      spoon/spoon_2 (nan)      pencil/pencil_3 (nan)      pencil/pencil_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      ,pencil/pencil_3 (nan) pencil/pencil_3 (nan) pencil/pencil_3 (nan) ,spoon/spoon_2 (nan) pencil/pencil_3 (nan) pencil/pencil_3 (nan) ,2.0,1.0,1.0,1.0,0.6,0.666666666667,0.666666666667,0.666666666667
use,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      picture_frame/picture_frame_1 (nan)      pencil/pencil_3 (nan)      pencil/pencil_3 (nan)      spoon/spoon_2 (nan)      ,pencil/pencil_3 (nan) pencil/pencil_3 (nan) ,pencil/pencil_3 (nan) pencil/pencil_3 (nan) spoon/spoon_2 (nan) ,2.0,2.0,1.0,0.0,0.8,0.666666666667,1.0,0.8
use,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      picture_frame/picture_frame_1 (nan)      pencil/pencil_3 (nan)      pencil/pencil_3 (nan)      ,pencil/pencil_3 (nan) pencil/pencil_3 (nan) ,pencil/pencil_3 (nan) pencil/pencil_3 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
use,picture_frame/picture_frame_1 (nan)      measuring_tape/measuring_tape_5 (nan)      pencil/pencil_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      spoon/spoon_2 (nan)      ,pencil/pencil_3 (nan) ,measuring_tape/measuring_tape_5 (nan) pencil/pencil_3 (nan) spoon/spoon_2 (nan) ,1.0,2.0,2.0,0.0,0.6,0.333333333333,1.0,0.5
use,measuring_tape/measuring_tape_5 (nan)      picture_frame/picture_frame_1 (nan)      pencil/pencil_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      spoon/spoon_2 (nan)      ,pencil/pencil_3 (nan) pencil/pencil_3 (nan) ,measuring_tape/measuring_tape_5 (nan) pencil/pencil_3 (nan) spoon/spoon_2 (nan) ,1.0,1.0,2.0,1.0,0.4,0.333333333333,0.5,0.4
Total - use,,,,,,,,0.7066666666666667,0.6333333333333332,0.8833333333333332,0.6966666666666667
 ,,,,,,,,,,,
wire,mouse/mouse_2 (nan)      mouse/mouse_2 (nan)      mouse/mouse_2 (nan)      picture_frame/picture_frame_1 (nan)      ,mouse/mouse_2 (nan) mouse/mouse_2 (nan) mouse/mouse_2 (nan) ,mouse/mouse_2 (nan) mouse/mouse_2 (nan) mouse/mouse_2 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
wire,picture_frame/picture_frame_1 (nan)      mouse/mouse_2 (nan)      mouse/mouse_2 (nan)      ,mouse/mouse_2 (nan) mouse/mouse_2 (nan) mouse/mouse_2 (nan) ,mouse/mouse_2 (nan) mouse/mouse_2 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
wire,picture_frame/picture_frame_1 (nan)      mouse/mouse_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      ,mouse/mouse_2 (nan) mouse/mouse_2 (nan) ,mouse/mouse_2 (nan) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
wire,picture_frame/picture_frame_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      mouse/mouse_2 (nan)      allen_wrench/allen_wrench_5 (nan)      ,mouse/mouse_2 (nan) ,mouse/mouse_2 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
wire,bell_pepper/bell_pepper_5 (nan)      picture_frame/picture_frame_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      allen_wrench/allen_wrench_5 (nan)      mouse/mouse_2 (nan)      measuring_tape/measuring_tape_5 (nan)      ,mouse/mouse_2 (nan) ,mouse/mouse_2 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
wire,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      allen_wrench/allen_wrench_5 (nan)      mouse/mouse_2 (nan)      bell_pepper/bell_pepper_5 (nan)      picture_frame/picture_frame_1 (nan)      ,mouse/mouse_2 (nan) ,mouse/mouse_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
wire,mouse/mouse_2 (nan)      allen_wrench/allen_wrench_5 (nan)      picture_frame/picture_frame_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      mouse/mouse_2 (nan)      ,mouse/mouse_2 (nan) mouse/mouse_2 (nan) mouse/mouse_2 (nan) ,mouse/mouse_2 (nan) mouse/mouse_2 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
wire,allen_wrench/allen_wrench_5 (nan)      bell_pepper/bell_pepper_5 (nan)      picture_frame/picture_frame_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      mouse/mouse_2 (nan)      ,mouse/mouse_2 (nan) ,mouse/mouse_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
wire,mouse/mouse_2 (nan)      mouse/mouse_2 (nan)      picture_frame/picture_frame_1 (nan)      ,mouse/mouse_2 (nan) mouse/mouse_2 (nan) mouse/mouse_2 (nan) ,mouse/mouse_2 (nan) mouse/mouse_2 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
wire,picture_frame/picture_frame_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      mouse/mouse_2 (nan)      allen_wrench/allen_wrench_5 (nan)      mouse/mouse_2 (nan)      ,mouse/mouse_2 (nan) mouse/mouse_2 (nan) ,mouse/mouse_2 (nan) mouse/mouse_2 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - wire,,,,,,,,0.8800000000000001,1.0,0.85,0.9066666666666666
 ,,,,,,,,,,,
lemon,picture_frame/picture_frame_1 (nan)      lemon/lemon_3 (nan)      lemon/lemon_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,shampoo/shampoo_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      lemon/lemon_3 (nan)      allen_wrench/allen_wrench_5 (nan)      lightbulb/lightbulb_4 (nan)      picture_frame/picture_frame_1 (nan)      ,lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      picture_frame/picture_frame_1 (nan)      lemon/lemon_3 (nan)      lemon/lemon_3 (nan)      ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
lemon,lightbulb/lightbulb_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      allen_wrench/allen_wrench_5 (nan)      picture_frame/picture_frame_1 (nan)      lemon/lemon_3 (nan)      lemon/lemon_3 (nan)      ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,allen_wrench/allen_wrench_5 (nan)      lightbulb/lightbulb_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      lemon/lemon_3 (nan)      picture_frame/picture_frame_1 (nan)      ,lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,lemon/lemon_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      lightbulb/lightbulb_4 (nan)      picture_frame/picture_frame_1 (nan)      ,lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,lemon/lemon_3 (nan)      picture_frame/picture_frame_1 (nan)      lemon/lemon_3 (nan)      lemon/lemon_3 (nan)      ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,lemon/lemon_3 (nan)      picture_frame/picture_frame_1 (nan)      lemon/lemon_3 (nan)      ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
lemon,lemon/lemon_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      lemon/lemon_3 (nan)      lemon/lemon_3 (nan)      picture_frame/picture_frame_1 (nan)      ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
lemon,picture_frame/picture_frame_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      lemon/lemon_3 (nan)      lemon/lemon_3 (nan)      ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,lemon/lemon_3 (nan) lemon/lemon_3 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - lemon,,,,,,,,0.9416666666666667,1.0,0.9333333333333332,0.96
 ,,,,,,,,,,,
pictur,allen_wrench/allen_wrench_5 (nan)      mouse/mouse_2 (nan)      picture_frame/picture_frame_1 (nan)      picture_frame/picture_frame_1 (nan)      ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
pictur,picture_frame/picture_frame_1 (nan)      scissors/scissors_4 (nan)      bell_pepper/bell_pepper_5 (nan)      allen_wrench/allen_wrench_5 (nan)      measuring_tape/measuring_tape_5 (nan)      mouse/mouse_2 (nan)      ,picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
pictur,mouse/mouse_2 (nan)      bell_pepper/bell_pepper_5 (nan)      picture_frame/picture_frame_1 (nan)      allen_wrench/allen_wrench_5 (nan)      picture_frame/picture_frame_1 (nan)      ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
pictur,picture_frame/picture_frame_1 (nan)      bell_pepper/bell_pepper_5 (nan)      allen_wrench/allen_wrench_5 (nan)      scissors/scissors_4 (nan)      mouse/mouse_2 (nan)      ,picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
pictur,picture_frame/picture_frame_1 (nan)      picture_frame/picture_frame_1 (nan)      mouse/mouse_2 (nan)      allen_wrench/allen_wrench_5 (nan)      ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
pictur,bell_pepper/bell_pepper_5 (nan)      allen_wrench/allen_wrench_5 (nan)      picture_frame/picture_frame_1 (nan)      mouse/mouse_2 (nan)      ,picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
pictur,picture_frame/picture_frame_1 (nan)      mouse/mouse_2 (nan)      bell_pepper/bell_pepper_5 (nan)      allen_wrench/allen_wrench_5 (nan)      picture_frame/picture_frame_1 (nan)      ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
pictur,mouse/mouse_2 (nan)      picture_frame/picture_frame_1 (nan)      allen_wrench/allen_wrench_5 (nan)      bell_pepper/bell_pepper_5 (nan)      picture_frame/picture_frame_1 (nan)      ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
pictur,mouse/mouse_2 (nan)      picture_frame/picture_frame_1 (nan)      allen_wrench/allen_wrench_5 (nan)      picture_frame/picture_frame_1 (nan)      ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
pictur,picture_frame/picture_frame_1 (nan)      scissors/scissors_4 (nan)      allen_wrench/allen_wrench_5 (nan)      picture_frame/picture_frame_1 (nan)      mouse/mouse_2 (nan)      bell_pepper/bell_pepper_5 (nan)      ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,picture_frame/picture_frame_1 (nan) picture_frame/picture_frame_1 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - pictur,,,,,,,,0.9550000000000001,1.0,0.9333333333333332,0.96
 ,,,,,,,,,,,
syring,syringe/syringe_4 (nan)      shampoo/shampoo_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      lightbulb/lightbulb_4 (nan)      allen_wrench/allen_wrench_5 (nan)      plate/plate_1 (nan)      ,syringe/syringe_4 (nan) ,syringe/syringe_4 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
syring,syringe/syringe_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      shampoo/shampoo_2 (nan)      allen_wrench/allen_wrench_5 (nan)      syringe/syringe_4 (nan)      lightbulb/lightbulb_4 (nan)      ,syringe/syringe_4 (nan) syringe/syringe_4 (nan) ,syringe/syringe_4 (nan) syringe/syringe_4 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
syring,syringe/syringe_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      syringe/syringe_4 (nan)      lightbulb/lightbulb_4 (nan)      allen_wrench/allen_wrench_5 (nan)      ,syringe/syringe_4 (nan) syringe/syringe_4 (nan) syringe/syringe_4 (nan) ,syringe/syringe_4 (nan) syringe/syringe_4 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
syring,syringe/syringe_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      shampoo/shampoo_2 (nan)      lightbulb/lightbulb_4 (nan)      allen_wrench/allen_wrench_5 (nan)      plate/plate_1 (nan)      ,syringe/syringe_4 (nan) ,syringe/syringe_4 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
syring,allen_wrench/allen_wrench_5 (nan)      syringe/syringe_4 (nan)      lightbulb/lightbulb_4 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      syringe/syringe_4 (nan)      ,syringe/syringe_4 (nan) syringe/syringe_4 (nan) ,syringe/syringe_4 (nan) syringe/syringe_4 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
