Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score 
syring,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      stapler/stapler_3 (nan)      band_aid/band_aid_1 (nan)      syringe/syringe_2 (nan)      pencil/pencil_5 (nan)      ,syringe/syringe_2 (nan) ,,0.0,4.0,0.0,1.0,0.8,0.0,0.0,0.0
syring,stapler/stapler_3 (nan)      pencil/pencil_5 (nan)      syringe/syringe_2 (nan)      band_aid/band_aid_1 (nan)      ,syringe/syringe_2 (nan) ,,0.0,3.0,0.0,1.0,0.75,0.0,0.0,0.0
syring,syringe/syringe_2 (nan)      syringe/syringe_2 (nan)      pencil/pencil_5 (nan)      stapler/stapler_3 (nan)      band_aid/band_aid_1 (nan)      syringe/syringe_2 (nan)      ,syringe/syringe_2 (nan) syringe/syringe_2 (nan) syringe/syringe_2 (nan) ,,0.0,3.0,0.0,3.0,0.5,0.0,0.0,0.0
syring,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      stapler/stapler_3 (nan)      pencil/pencil_5 (nan)      syringe/syringe_2 (nan)      band_aid/band_aid_1 (nan)      ,syringe/syringe_2 (nan) ,,0.0,4.0,0.0,1.0,0.8,0.0,0.0,0.0
syring,syringe/syringe_2 (nan)      syringe/syringe_2 (nan)      stapler/stapler_3 (nan)      ,syringe/syringe_2 (nan) syringe/syringe_2 (nan) syringe/syringe_2 (nan) ,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
syring,syringe/syringe_2 (nan)      stapler/stapler_3 (nan)      syringe/syringe_2 (nan)      syringe/syringe_2 (nan)      ,syringe/syringe_2 (nan) syringe/syringe_2 (nan) syringe/syringe_2 (nan) ,,0.0,1.0,0.0,3.0,0.25,0.0,0.0,0.0
syring,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      pencil/pencil_5 (nan)      band_aid/band_aid_1 (nan)      syringe/syringe_2 (nan)      stapler/stapler_3 (nan)      ,syringe/syringe_2 (nan) syringe/syringe_2 (nan) ,,0.0,3.0,0.0,2.0,0.6,0.0,0.0,0.0
Total - syring,,,,,,,,0.5283333333333333,0.0,0.0,0.0
 ,,,,,,,,,,,
hammer,hammer/hammer_4 (nan)      hammer/hammer_4 (nan)      hammer/hammer_4 (nan)      stapler/stapler_3 (nan)      ,hammer/hammer_4 (nan) hammer/hammer_4 (nan) hammer/hammer_4 (nan) ,hammer/hammer_4 (nan) hammer/hammer_4 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
hammer,hammer/hammer_4 (nan)      hammer/hammer_4 (nan)      band_aid/band_aid_1 (nan)      stapler/stapler_3 (nan)      ,hammer/hammer_4 (nan) hammer/hammer_4 (nan) hammer/hammer_4 (nan) ,,0.0,1.0,0.0,3.0,0.25,0.0,0.0,0.0
hammer,hammer/hammer_4 (nan)      hammer/hammer_4 (nan)      hammer/hammer_4 (nan)      stapler/stapler_3 (nan)      ,hammer/hammer_4 (nan) hammer/hammer_4 (nan) hammer/hammer_4 (nan) ,hammer/hammer_4 (nan) ,1.0,1.0,0.0,2.0,0.5,1.0,0.333333333333,0.5
hammer,hammer/hammer_4 (nan)      stapler/stapler_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      band_aid/band_aid_1 (nan)      ,hammer/hammer_4 (nan) ,,0.0,3.0,0.0,1.0,0.75,0.0,0.0,0.0
hammer,hammer/hammer_4 (nan)      hammer/hammer_4 (nan)      hammer/hammer_4 (nan)      stapler/stapler_3 (nan)      ,hammer/hammer_4 (nan) hammer/hammer_4 (nan) hammer/hammer_4 (nan) ,hammer/hammer_4 (nan) hammer/hammer_4 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
hammer,hammer/hammer_4 (nan)      stapler/stapler_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      band_aid/band_aid_1 (nan)      ,hammer/hammer_4 (nan) ,,0.0,3.0,0.0,1.0,0.75,0.0,0.0,0.0
hammer,hammer/hammer_4 (nan)      hammer/hammer_4 (nan)      stapler/stapler_3 (nan)      ,hammer/hammer_4 (nan) hammer/hammer_4 (nan) hammer/hammer_4 (nan) ,hammer/hammer_4 (nan) hammer/hammer_4 (nan) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
hammer,hammer/hammer_4 (nan)      hammer/hammer_4 (nan)      stapler/stapler_3 (nan)      ,hammer/hammer_4 (nan) hammer/hammer_4 (nan) hammer/hammer_4 (nan) ,hammer/hammer_4 (nan) ,1.0,0.0,0.0,2.0,0.333333333333,1.0,0.333333333333,0.5
hammer,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      hammer/hammer_4 (nan)      shampoo/shampoo_2 (nan)      band_aid/band_aid_1 (nan)      stapler/stapler_3 (nan)      ,hammer/hammer_4 (nan) ,,0.0,4.0,0.0,1.0,0.8,0.0,0.0,0.0
hammer,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      shampoo/shampoo_2 (nan)      band_aid/band_aid_1 (nan)      hammer/hammer_4 (nan)      stapler/stapler_3 (nan)      bell_pepper/bell_pepper_5 (nan)      ,hammer/hammer_4 (nan) ,,0.0,5.0,0.0,1.0,0.833333333333,0.0,0.0,0.0
Total - hammer,,,,,,,,0.6383333333333333,0.5,0.26666666666666666,0.34
 ,,,,,,,,,,,
bowl,stapler/stapler_3 (nan)      bowl/bowl_2 (nan)      bowl/bowl_2 (nan)      ,bowl/bowl_2 (nan) bowl/bowl_2 (nan) bowl/bowl_2 (nan) ,bowl/bowl_2 (nan) ,1.0,0.0,0.0,2.0,0.333333333333,1.0,0.333333333333,0.5
bowl,stapler/stapler_3 (nan)      band_aid/band_aid_1 (nan)      bowl/bowl_2 (nan)      ,bowl/bowl_2 (nan) bowl/bowl_2 (nan) bowl/bowl_2 (nan) ,bowl/bowl_2 (nan) ,1.0,0.0,0.0,2.0,0.333333333333,1.0,0.333333333333,0.5
bowl,stapler/stapler_3 (nan)      bowl/bowl_2 (nan)      bowl/bowl_2 (nan)      bowl/bowl_2 (nan)      band_aid/band_aid_1 (nan)      ,bowl/bowl_2 (nan) bowl/bowl_2 (nan) bowl/bowl_2 (nan) ,bowl/bowl_2 (nan) bowl/bowl_2 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
bowl,stapler/stapler_3 (nan)      bowl/bowl_2 (nan)      bowl/bowl_2 (nan)      bowl/bowl_2 (nan)      ,bowl/bowl_2 (nan) bowl/bowl_2 (nan) bowl/bowl_2 (nan) ,bowl/bowl_2 (nan) bowl/bowl_2 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
bowl,stapler/stapler_3 (nan)      band_aid/band_aid_1 (nan)      bowl/bowl_2 (nan)      bowl/bowl_2 (nan)      ,bowl/bowl_2 (nan) bowl/bowl_2 (nan) bowl/bowl_2 (nan) ,bowl/bowl_2 (nan) bowl/bowl_2 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
bowl,stapler/stapler_3 (nan)      bowl/bowl_2 (nan)      bowl/bowl_2 (nan)      bowl/bowl_2 (nan)      ,bowl/bowl_2 (nan) bowl/bowl_2 (nan) bowl/bowl_2 (nan) ,bowl/bowl_2 (nan) bowl/bowl_2 (nan) bowl/bowl_2 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
bowl,stapler/stapler_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      bowl/bowl_2 (nan)      pencil/pencil_5 (nan)      band_aid/band_aid_1 (nan)      ,bowl/bowl_2 (nan) ,bowl/bowl_2 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
bowl,stapler/stapler_3 (nan)      bowl/bowl_2 (nan)      bowl/bowl_2 (nan)      ,bowl/bowl_2 (nan) bowl/bowl_2 (nan) bowl/bowl_2 (nan) ,bowl/bowl_2 (nan) ,1.0,0.0,0.0,2.0,0.333333333333,1.0,0.333333333333,0.5
bowl,stapler/stapler_3 (nan)      band_aid/band_aid_1 (nan)      pencil/pencil_5 (nan)      bowl/bowl_2 (nan)      bowl/bowl_2 (nan)      ,bowl/bowl_2 (nan) bowl/bowl_2 (nan) ,bowl/bowl_2 (nan) bowl/bowl_2 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
bowl,stapler/stapler_3 (nan)      band_aid/band_aid_1 (nan)      bowl/bowl_2 (nan)      bowl/bowl_2 (nan)      ,bowl/bowl_2 (nan) bowl/bowl_2 (nan) ,bowl/bowl_2 (nan) ,1.0,2.0,0.0,1.0,0.75,1.0,0.5,0.666666666667
Total - bowl,,,,,,,,0.705,1.0,0.65,0.7566666666666667
 ,,,,,,,,,,,
plastic,picture_frame/picture_frame_2 (nan)      pill_cutter/pill_cutter_1 (nan)      pencil/pencil_5 (nan)      sponge/sponge_2 (nan)      pliers/pliers_1 (nan)      bell_pepper/bell_pepper_5 (nan)      ,pill_cutter/pill_cutter_1 (nan) ,,0.0,5.0,0.0,1.0,0.833333333333,0.0,0.0,0.0
plastic,pliers/pliers_1 (nan)      picture_frame/picture_frame_2 (nan)      pencil/pencil_5 (nan)      pill_cutter/pill_cutter_1 (nan)      ,pill_cutter/pill_cutter_1 (nan) ,,0.0,3.0,0.0,1.0,0.75,0.0,0.0,0.0
plastic,pliers/pliers_1 (nan)      pencil/pencil_5 (nan)      pill_cutter/pill_cutter_1 (nan)      picture_frame/picture_frame_2 (nan)      pill_cutter/pill_cutter_1 (nan)      ,pill_cutter/pill_cutter_1 (nan) pill_cutter/pill_cutter_1 (nan) ,pill_cutter/pill_cutter_1 (nan) ,1.0,3.0,0.0,1.0,0.8,1.0,0.5,0.666666666667
plastic,pencil/pencil_5 (nan)      picture_frame/picture_frame_2 (nan)      pill_cutter/pill_cutter_1 (nan)      pliers/pliers_1 (nan)      pill_cutter/pill_cutter_1 (nan)      ,pill_cutter/pill_cutter_1 (nan) pill_cutter/pill_cutter_1 (nan) ,pill_cutter/pill_cutter_1 (nan) ,1.0,3.0,0.0,1.0,0.8,1.0,0.5,0.666666666667
plastic,picture_frame/picture_frame_2 (nan)      pencil/pencil_5 (nan)      pill_cutter/pill_cutter_1 (nan)      pill_cutter/pill_cutter_1 (nan)      ,pill_cutter/pill_cutter_1 (nan) pill_cutter/pill_cutter_1 (nan) pill_cutter/pill_cutter_1 (nan) ,pill_cutter/pill_cutter_1 (nan) ,1.0,1.0,0.0,2.0,0.5,1.0,0.333333333333,0.5
plastic,pill_cutter/pill_cutter_1 (nan)      pencil/pencil_5 (nan)      picture_frame/picture_frame_2 (nan)      pliers/pliers_1 (nan)      ,pill_cutter/pill_cutter_1 (nan) ,pill_cutter/pill_cutter_1 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
plastic,pill_cutter/pill_cutter_1 (nan)      picture_frame/picture_frame_2 (nan)      pencil/pencil_5 (nan)      pill_cutter/pill_cutter_1 (nan)      pliers/pliers_1 (nan)      ,pill_cutter/pill_cutter_1 (nan) pill_cutter/pill_cutter_1 (nan) ,pill_cutter/pill_cutter_1 (nan) ,1.0,3.0,0.0,1.0,0.8,1.0,0.5,0.666666666667
plastic,pill_cutter/pill_cutter_1 (nan)      pill_cutter/pill_cutter_1 (nan)      pliers/pliers_1 (nan)      pencil/pencil_5 (nan)      pill_cutter/pill_cutter_1 (nan)      picture_frame/picture_frame_2 (nan)      ,pill_cutter/pill_cutter_1 (nan) pill_cutter/pill_cutter_1 (nan) pill_cutter/pill_cutter_1 (nan) ,pill_cutter/pill_cutter_1 (nan) ,1.0,3.0,0.0,2.0,0.666666666667,1.0,0.333333333333,0.5
plastic,bell_pepper/bell_pepper_5 (nan)      picture_frame/picture_frame_2 (nan)      pencil/pencil_5 (nan)      pill_cutter/pill_cutter_1 (nan)      pliers/pliers_1 (nan)      ,pill_cutter/pill_cutter_1 (nan) ,,0.0,4.0,0.0,1.0,0.8,0.0,0.0,0.0
plastic,pill_cutter/pill_cutter_1 (nan)      picture_frame/picture_frame_2 (nan)      pencil/pencil_5 (nan)      pill_cutter/pill_cutter_1 (nan)      ,pill_cutter/pill_cutter_1 (nan) pill_cutter/pill_cutter_1 (nan) ,pill_cutter/pill_cutter_1 (nan) ,1.0,2.0,0.0,1.0,0.75,1.0,0.5,0.666666666667
Total - plastic,,,,,,,,0.77,0.7,0.36666666666666664,0.4666666666666667
 ,,,,,,,,,,,
mug,coffee_mug/coffee_mug_4 (nan)      pencil/pencil_5 (nan)      coffee_mug/coffee_mug_4 (nan)      band_aid/band_aid_1 (nan)      stapler/stapler_3 (nan)      ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,coffee_mug/coffee_mug_4 (nan) ,1.0,2.0,0.0,2.0,0.6,1.0,0.333333333333,0.5
mug,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      stapler/stapler_3 (nan)      pencil/pencil_5 (nan)      coffee_mug/coffee_mug_4 (nan)      band_aid/band_aid_1 (nan)      coffee_mug/coffee_mug_4 (nan)      ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
mug,stapler/stapler_3 (nan)      pencil/pencil_5 (nan)      coffee_mug/coffee_mug_4 (nan)      band_aid/band_aid_1 (nan)      coffee_mug/coffee_mug_4 (nan)      ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,coffee_mug/coffee_mug_4 (nan) ,1.0,2.0,0.0,2.0,0.6,1.0,0.333333333333,0.5
mug,coffee_mug/coffee_mug_4 (nan)      coffee_mug/coffee_mug_4 (nan)      band_aid/band_aid_1 (nan)      coffee_mug/coffee_mug_4 (nan)      stapler/stapler_3 (nan)      ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
mug,shampoo/shampoo_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      stapler/stapler_3 (nan)      pencil/pencil_5 (nan)      band_aid/band_aid_1 (nan)      coffee_mug/coffee_mug_4 (nan)      ,coffee_mug/coffee_mug_4 (nan) ,,0.0,5.0,0.0,1.0,0.833333333333,0.0,0.0,0.0
mug,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      shampoo/shampoo_2 (nan)      pencil/pencil_5 (nan)      band_aid/band_aid_1 (nan)      stapler/stapler_3 (nan)      coffee_mug/coffee_mug_4 (nan)      ,coffee_mug/coffee_mug_4 (nan) ,coffee_mug/coffee_mug_4 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
mug,pencil/pencil_5 (nan)      coffee_mug/coffee_mug_4 (nan)      coffee_mug/coffee_mug_4 (nan)      band_aid/band_aid_1 (nan)      stapler/stapler_3 (nan)      ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
mug,stapler/stapler_3 (nan)      pencil/pencil_5 (nan)      coffee_mug/coffee_mug_4 (nan)      band_aid/band_aid_1 (nan)      ,coffee_mug/coffee_mug_4 (nan) ,,0.0,3.0,0.0,1.0,0.75,0.0,0.0,0.0
mug,pencil/pencil_5 (nan)      stapler/stapler_3 (nan)      coffee_mug/coffee_mug_4 (nan)      band_aid/band_aid_1 (nan)      ,coffee_mug/coffee_mug_4 (nan) ,coffee_mug/coffee_mug_4 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
mug,stapler/stapler_3 (nan)      coffee_mug/coffee_mug_4 (nan)      band_aid/band_aid_1 (nan)      pencil/pencil_5 (nan)      ,coffee_mug/coffee_mug_4 (nan) coffee_mug/coffee_mug_4 (nan) ,,0.0,2.0,0.0,2.0,0.5,0.0,0.0,0.0
Total - mug,,,,,,,,0.8083333333333333,0.7,0.5333333333333333,0.58
 ,,,,,,,,,,,
appl,apple/apple_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      shampoo/shampoo_2 (nan)      pliers/pliers_1 (nan)      band_aid/band_aid_1 (nan)      stapler/stapler_3 (nan)      ,apple/apple_5 (nan) ,apple/apple_5 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
appl,apple/apple_5 (nan)      shampoo/shampoo_2 (nan)      stapler/stapler_3 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      pliers/pliers_1 (nan)      band_aid/band_aid_1 (nan)      ,apple/apple_5 (nan) ,apple/apple_5 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
appl,apple/apple_5 (nan)      band_aid/band_aid_1 (nan)      apple/apple_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      stapler/stapler_3 (nan)      ,apple/apple_5 (nan) apple/apple_5 (nan) apple/apple_5 (nan) ,apple/apple_5 (nan) apple/apple_5 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
appl,apple/apple_5 (nan)      apple/apple_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      band_aid/band_aid_1 (nan)      stapler/stapler_3 (nan)      ,apple/apple_5 (nan) apple/apple_5 (nan) ,apple/apple_5 (nan) apple/apple_5 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
appl,apple/apple_5 (nan)      band_aid/band_aid_1 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      stapler/stapler_3 (nan)      ,apple/apple_5 (nan) ,apple/apple_5 (nan) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
appl,stapler/stapler_3 (nan)      apple/apple_5 (nan)      band_aid/band_aid_1 (nan)      apple/apple_5 (nan)      ,apple/apple_5 (nan) apple/apple_5 (nan) ,apple/apple_5 (nan) apple/apple_5 (nan) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
appl,shampoo/shampoo_2 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      pliers/pliers_1 (nan)      apple/apple_5 (nan)      stapler/stapler_3 (nan)      band_aid/band_aid_1 (nan)      ,apple/apple_5 (nan) ,apple/apple_5 (nan) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
appl,presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      apple/apple_5 (nan)      stapler/stapler_3 (nan)      pliers/pliers_1 (nan)      band_aid/band_aid_1 (nan)      ,apple/apple_5 (nan) ,apple/apple_5 (nan) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
appl,apple/apple_5 (nan)      stapler/stapler_3 (nan)      apple/apple_5 (nan)      band_aid/band_aid_1 (nan)      apple/apple_5 (nan)      ,apple/apple_5 (nan) apple/apple_5 (nan) apple/apple_5 (nan) ,apple/apple_5 (nan) apple/apple_5 (nan) apple/apple_5 (nan) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
appl,apple/apple_5 (nan)      presciption_medicine_bottle/presciption_medicine_bottle_1 (nan)      band_aid/band_aid_1 (nan)      apple/apple_5 (nan)      stapler/stapler_3 (nan)      ,apple/apple_5 (nan) apple/apple_5 (nan) apple/apple_5 (nan) ,apple/apple_5 (nan) apple/apple_5 (nan) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
Total - appl,,,,,,,,0.9600000000000002,1.0,0.9333333333333332,0.9600000000000002
 ,,,,,,,,,,,
black,pencil/pencil_5 (nan)      pliers/pliers_1 (nan)      shampoo/shampoo_2 (nan)      picture_frame/picture_frame_2 (nan)      ,picture_frame/picture_frame_2 (nan) ,pencil/pencil_5 (nan) ,0.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0
black,pliers/pliers_1 (nan)      picture_frame/picture_frame_2 (nan)      bell_pepper/bell_pepper_5 (nan)      shampoo/shampoo_2 (nan)      pencil/pencil_5 (nan)      ,picture_frame/picture_frame_2 (nan) ,pliers/pliers_1 (nan) pencil/pencil_5 (nan) ,0.0,2.0,2.0,1.0,0.4,0.0,0.0,0.0
black,picture_frame/picture_frame_2 (nan)      shampoo/shampoo_2 (nan)      pencil/pencil_5 (nan)      bell_pepper/bell_pepper_5 (nan)      pliers/pliers_1 (nan)      ,picture_frame/picture_frame_2 (nan) ,pencil/pencil_5 (nan) ,0.0,3.0,1.0,1.0,0.6,0.0,0.0,0.0
black,picture_frame/picture_frame_2 (nan)      shampoo/shampoo_2 (nan)      pliers/pliers_1 (nan)      pencil/pencil_5 (nan)      eye_glasses/eye_glasses_1 (nan)      mouse/mouse_3 (nan)      ,picture_frame/picture_frame_2 (nan) eye_glasses/eye_glasses_1 (nan) mouse/mouse_3 (nan) ,pliers/pliers_1 (nan) eye_glasses/eye_glasses_1 (nan) pencil/pencil_5 (nan) mouse/mouse_3 (nan) ,2.0,1.0,2.0,1.0,0.5,0.5,0.666666666667,0.571428571429
black,pliers/pliers_1 (nan)      picture_frame/picture_frame_2 (nan)      pencil/pencil_5 (nan)      shampoo/shampoo_2 (nan)      ,picture_frame/picture_frame_2 (nan) ,pliers/pliers_1 (nan) pencil/pencil_5 (nan) ,0.0,1.0,2.0,1.0,0.25,0.0,0.0,0.0
black,scissors/scissors_2 (nan)      bell_pepper/bell_pepper_5 (nan)      pencil/pencil_5 (nan)      shampoo/shampoo_2 (nan)      pliers/pliers_1 (nan)      picture_frame/picture_frame_2 (nan)      ,picture_frame/picture_frame_2 (nan) ,pliers/pliers_1 (nan) scissors/scissors_2 (nan) ,0.0,3.0,2.0,1.0,0.5,0.0,0.0,0.0
black,bell_pepper/bell_pepper_5 (nan)      picture_frame/picture_frame_2 (nan)      shampoo/shampoo_2 (nan)      pencil/pencil_5 (nan)      pliers/pliers_1 (nan)      ,picture_frame/picture_frame_2 (nan) ,pencil/pencil_5 (nan) ,0.0,3.0,1.0,1.0,0.6,0.0,0.0,0.0
black,shampoo/shampoo_2 (nan)      pliers/pliers_1 (nan)      pencil/pencil_5 (nan)      picture_frame/picture_frame_2 (nan)      ,picture_frame/picture_frame_2 (nan) ,pencil/pencil_5 (nan) ,0.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0
black,picture_frame/picture_frame_2 (nan)      pencil/pencil_5 (nan)      shampoo/shampoo_2 (nan)      bell_pepper/bell_pepper_5 (nan)      eye_glasses/eye_glasses_1 (nan)      pliers/pliers_1 (nan)      ,picture_frame/picture_frame_2 (nan) eye_glasses/eye_glasses_1 (nan) ,pencil/pencil_5 (nan) eye_glasses/eye_glasses_1 (nan) ,1.0,3.0,1.0,1.0,0.666666666667,0.5,0.5,0.5
black,picture_frame/picture_frame_2 (nan)      pencil/pencil_5 (nan)      eye_glasses/eye_glasses_1 (nan)      shampoo/shampoo_2 (nan)      pliers/pliers_1 (nan)      ,picture_frame/picture_frame_2 (nan) eye_glasses/eye_glasses_1 (nan) ,picture_frame/picture_frame_2 (nan) pencil/pencil_5 (nan) eye_glasses/eye_glasses_1 (nan) ,2.0,2.0,1.0,0.0,0.8,0.666666666667,1.0,0.8
Total - black,,,,,,,,0.5316666666666666,0.16666666666666666,0.21666666666666665,0.18714285714285717
 ,,,,,,,,,,,
toothbrush,toothbrush/toothbrush_1 (nan)      pliers/pliers_1 (nan)      eye_glasses/eye_glasses_1 (nan)      food_jar/food_jar_1 (nan)      shampoo/shampoo_2 (nan)      ,toothbrush/toothbrush_1 (nan) toothbrush/toothbrush_1 (nan) ,pliers/pliers_1 (nan) ,0.0,2.0,1.0,2.0,0.4,0.0,0.0,0.0
toothbrush,shampoo/shampoo_2 (nan)      pliers/pliers_1 (nan)      toothbrush/toothbrush_1 (nan)      eye_glasses/eye_glasses_1 (nan)      food_jar/food_jar_1 (nan)      coffee_mug/coffee_mug_4 (nan)      ,toothbrush/toothbrush_1 (nan) ,,0.0,5.0,0.0,1.0,0.833333333333,0.0,0.0,0.0
toothbrush,shampoo/shampoo_2 (nan)      toothbrush/toothbrush_1 (nan)      food_jar/food_jar_1 (nan)      coffee_mug/coffee_mug_4 (nan)      eye_glasses/eye_glasses_1 (nan)      pliers/pliers_1 (nan)      ,toothbrush/toothbrush_1 (nan) ,,0.0,5.0,0.0,1.0,0.833333333333,0.0,0.0,0.0
toothbrush,toothbrush/toothbrush_1 (nan)      eye_glasses/eye_glasses_1 (nan)      toothbrush/toothbrush_1 (nan)      shampoo/shampoo_2 (nan)      pliers/pliers_1 (nan)      ,toothbrush/toothbrush_1 (nan) toothbrush/toothbrush_1 (nan) ,,0.0,3.0,0.0,2.0,0.6,0.0,0.0,0.0
toothbrush,toothbrush/toothbrush_1 (nan)      toothbrush/toothbrush_1 (nan)      eye_glasses/eye_glasses_1 (nan)      shampoo/shampoo_2 (nan)      pliers/pliers_1 (nan)      ,toothbrush/toothbrush_1 (nan) toothbrush/toothbrush_1 (nan) ,,0.0,3.0,0.0,2.0,0.6,0.0,0.0,0.0
toothbrush,pliers/pliers_1 (nan)      eye_glasses/eye_glasses_1 (nan)      toothbrush/toothbrush_1 (nan)      food_jar/food_jar_1 (nan)      shampoo/shampoo_2 (nan)      ,toothbrush/toothbrush_1 (nan) ,pliers/pliers_1 (nan) ,0.0,3.0,1.0,1.0,0.6,0.0,0.0,0.0
toothbrush,toothbrush/toothbrush_1 (nan)      toothbrush/toothbrush_1 (nan)      eye_glasses/eye_glasses_1 (nan)      pliers/pliers_1 (nan)      ,toothbrush/toothbrush_1 (nan) toothbrush/toothbrush_1 (nan) ,pliers/pliers_1 (nan) ,0.0,1.0,1.0,2.0,0.25,0.0,0.0,0.0
toothbrush,pliers/pliers_1 (nan)      toothbrush/toothbrush_1 (nan)      toothbrush/toothbrush_1 (nan)      ,toothbrush/toothbrush_1 (nan) toothbrush/toothbrush_1 (nan) toothbrush/toothbrush_1 (nan) ,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
toothbrush,pliers/pliers_1 (nan)      food_jar/food_jar_1 (nan)      toothbrush/toothbrush_1 (nan)      eye_glasses/eye_glasses_1 (nan)      shampoo/shampoo_2 (nan)      ,toothbrush/toothbrush_1 (nan) ,,0.0,4.0,0.0,1.0,0.8,0.0,0.0,0.0
toothbrush,pliers/pliers_1 (nan)      toothbrush/toothbrush_1 (nan)      eye_glasses/eye_glasses_1 (nan)      shampoo/shampoo_2 (nan)      ,toothbrush/toothbrush_1 (nan) ,pliers/pliers_1 (nan) ,0.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0
Total - toothbrush,,,,,,,,0.5416666666666667,0.0,0.0,0.0
 ,,,,,,,,,,,
tape,measuring_tape/measuring_tape_4 (nan)      measuring_tape/measuring_tape_4 (nan)      pencil/pencil_5 (nan)      pliers/pliers_1 (nan)      shampoo/shampoo_2 (nan)      ,measuring_tape/measuring_tape_4 (nan) measuring_tape/measuring_tape_4 (nan) measuring_tape/measuring_tape_4 (nan) ,,0.0,2.0,0.0,3.0,0.4,0.0,0.0,0.0
